trade_date,pr,tr,dy,dy_pct_expanding,dy_realized
20151209,4253.7468,5702.3579,0.027508293676797035,0.5490848585690515,0.02398600132713291
20151210,4245.6958,5691.5652,0.0275604680895643,0.5517671517671517,0.023986012762244213
20151211,4205.2266,5637.3142,0.027825697576890907,0.5648379052369077,0.023986012762244213
20151214,4299.7119,5763.9764,0.027214172923361608,0.5313668466971334,0.023985927663024098
20151215,4295.2202,5757.955,0.027242631976641316,0.5319767441860465,0.023985927663024098
20151216,4287.3034,5747.3421,0.027292803818524197,0.5350767953507679,0.02398574377547269
20151217,4380.8098,5872.6921,0.026710201125718508,0.4946058091286307,0.023985666786928705
20151218,4377.7421,5868.5798,0.026728935918542637,0.495230194939859,0.023985684846273836
20151221,4497.0,6028.4508,0.02602009963504698,0.4601990049751244,0.023985684846273836
20151222,4520.0124,6059.3001,0.02588756939281811,0.4513054289266473,0.02398560212428613
20151223,4513.8393,6051.0248,0.025834662249050698,0.44863297431648713,0.023860729347940923
20151224,4457.3083,5975.2422,0.026162317414892777,0.4666666666666667,0.02386072953139262
20151225,4478.3448,6003.4426,0.026039370728122156,0.46192052980132453,0.023860657920920847
20151228,4367.5345,5854.896,0.02669998387856496,0.4940008274720728,0.02386059841814081
20151229,4410.3291,5912.2642,0.02644084554195254,0.47932175351530193,0.023860517614500143
20151230,4417.8662,5922.368,0.02639573614118928,0.47622984704423316,0.023860517614500143
20151231,4375.1691,5865.1305,0.02665334350415098,0.49173553719008267,0.023860530342354025
20160104,4065.4846,5449.9831,0.02868353228423504,0.6018174308137133,0.02386039712812127
20160105,4079.8507,5469.2416,0.02858253689794747,0.597440132122213,0.023860403250354434
20160106,4181.0933,5604.9623,0.027890284898695213,0.5707800247626909,0.023860224366623717
20160107,3889.6146,5214.2206,0.029980318185001093,0.6547029702970297,0.023860224366623717
20160108,3984.1564,5340.9586,0.029268885993359892,0.6280412371134021,0.0238602035114317
20160111,3758.7958,5038.8516,0.031023722448125502,0.6838417147568013,0.023860208465414923
20160112,3757.7889,5037.5018,0.03103181545022927,0.6843840131850021,0.023859972388199147
20160113,3686.2394,4941.5862,0.03163414807375003,0.700164744645799,0.023859981101045813
20160114,3763.7076,5045.4361,0.03098291140587301,0.6821737340469329,0.023859860412838607
20160115,3627.1096,4862.3198,0.03214975161494849,0.7164609053497942,0.023859875540718
20160118,3637.35,4876.0475,0.03202372296085018,0.7124640065816537,0.02382208025134136
20160119,3752.6443,5030.6053,0.031039860746291635,0.6837993421052632,0.023822098746468345
20160120,3707.2123,4969.7014,0.031420208139379305,0.6950267159884915,0.023822047007391323
20160121,3600.0651,4826.0653,0.03235535846630527,0.7243221035332785,0.023822051196359606
20160122,3640.385,4880.1161,0.03199680351847205,0.71129363449692,0.023821844477962317
20160125,3665.4449,4913.7101,0.03177802045713204,0.7044334975369458,0.02382181555443119
20160126,3437.7715,4608.5026,0.0338825844058252,0.7964710709889208,0.02382181555443119
20160127,3419.9264,4584.5805,0.0340594131896983,0.8039376538146021,0.02382184648507324
20160128,3330.7106,4464.9822,0.034971561001694455,0.8302583025830258,0.023821688988745038
20160129,3430.8689,4599.2494,0.033950637014864095,0.7975409836065573,0.023821699654860806
20160201,3388.8768,4542.9569,0.03437132464345887,0.8140106513723884,0.023821699654860806
20160202,3461.0203,4639.6688,0.033654614333092185,0.7907452907452908,0.02382144585912105
20160203,3447.9394,4622.1332,0.03378229425827583,0.7936962750716332,0.02382144585912105
20160204,3487.7715,4675.5302,0.03339644626478388,0.7810965630114566,0.02382140827075241
20160205,3476.3165,4660.1742,0.033506430535613765,0.7856850715746422,0.023821344998765648
20160215,3453.8921,4630.1131,0.03372397108961741,0.7914963205233033,0.023821344998765648
20160216,3556.8727,4768.1637,0.03274755927179518,0.7523498161013485,0.02382132729207287
20160217,3592.9242,4816.4925,0.03241896936358417,0.7246732026143791,0.02382132729207287
20160218,3593.3513,4817.0651,0.03241509663073291,0.7239689669252756,0.023821305673483284
20160219,3594.1985,4818.2008,0.03240729551629438,0.723265306122449,0.023821129857547696
20160222,3675.1659,4926.7416,0.03169333197549585,0.696858425132599,0.023821129857547696
20160223,3649.6998,4892.603,0.03191437200265946,0.7047308319738989,0.023821012613019166
20160224,3675.6678,4927.4144,0.031688904610790714,0.6962902568283734,0.02382101516999624
20160225,3447.1833,4621.1197,0.0337890828856904,0.7946210268948656,0.023820794015296576
20160226,3483.4628,4669.9455,0.033478150468380166,0.7841140529531568,0.023862743495600247
20160229,3395.0201,4551.3789,0.03435029588525537,0.8143322475570033,0.02386275954013839
20160301,3462.3027,4641.5782,0.0336825501503292,0.7908017908017908,0.023862532836430583
20160302,3618.9296,4851.5529,0.032224772852273834,0.7144019528071603,0.023862532836430583
20160303,3622.6747,4856.5736,0.03219131760620568,0.7132980886539244,0.02386238072111424
20160304,3629.4775,4865.6935,0.03213098829075658,0.7097560975609756,0.023862388394811695
20160307,3667.6009,4916.8019,0.03179696833333685,0.6984965461194637,0.023862356582878164
20160308,3664.4867,4912.627,0.03182399251152188,0.6990251827782291,0.023862358712685605
20160309,3610.1428,4839.7734,0.03230289277240263,0.7174177831912302,0.023862200555722524
20160310,3559.5883,4771.9997,0.03276166959012125,0.752435064935065,0.023862200555722524
20160311,3558.5359,4770.5889,0.03277136942594049,0.7525354969574036,0.023862211728730154
20160314,3621.3684,4854.8224,0.03220263909568418,0.7128953771289538,0.02386207333067003
20160315,3626.7275,4862.0069,0.03215506805446944,0.7105796513984597,0.023862087434830093
20160316,3636.6122,4875.2583,0.032067667148428916,0.706645056726094,0.023862087434830093
20160317,3681.2301,4935.0733,0.03167900445634041,0.6913730255164034,0.023862097215341604
20160318,3738.711,5012.133,0.031192027733093323,0.6789473684210526,0.023862170799385574
20160321,3797.9787,5091.5869,0.03070520466783297,0.6636989073249696,0.023862097167838714
20160322,3782.1387,5070.3518,0.030833736193427223,0.6670711974110033,0.02386202968854878
20160323,3780.2305,5067.7936,0.030616460604241853,0.6603315810756166,0.02362520494812448
20160324,3727.639,4997.2892,0.031048413802464103,0.6742118027485853,0.02362520494812448
20160325,3755.7085,5034.9193,0.030816263892424398,0.6666666666666666,0.023625107516126453
20160328,3742.0392,5016.5942,0.030928837364134924,0.6692245557350566,0.023625112327277042
20160329,3702.018,4962.9417,0.03126317428831022,0.6818732337505047,0.023625091731349412
20160330,3789.7106,5080.5027,0.030539664458758838,0.6577885391444713,0.0236250050524216
20160331,3793.3082,5085.3256,0.030510700427611347,0.6567164179104478,0.0236250050524216
20160401,3796.7986,5090.0049,0.03048263235975953,0.6556451612903226,0.02362498702721405
20160405,3857.5427,5171.4388,0.030002533212760762,0.641273679967755,0.023624897401472333
20160406,3856.4928,5170.0312,0.030010701167753465,0.6414182111200645,0.023624897401472333
20160407,3800.1148,5094.4506,0.030455855718095524,0.6556584776480064,0.02362482250559861
20160408,3774.2975,5059.8399,0.03066419965171861,0.6614331723027376,0.023624839869502257
20160411,3831.9801,5137.1694,0.030202499010797263,0.648692152917505,0.023624736494983756
20160412,3816.3921,5116.272,0.03032577566499254,0.6516492357200322,0.023624661335765573
20160413,3868.9852,5186.7785,0.02939111287770732,0.6168073984720547,0.023170799628520866
20160414,3882.5511,5204.9651,0.02928841550133472,0.6141479099678456,0.02317080007418837
20160415,3872.146,5191.016,0.02936712274926983,0.616311771795902,0.02317080458292753
20160418,3831.4808,5136.5001,0.02928630264176415,0.6136546184738956,0.02284188536898868
20160419,3840.9505,5149.1952,0.02921409850892601,0.6077880369329587,0.02284188536898868
20160420,3754.1269,5032.799,0.029889652766882466,0.6364365971107544,0.02284180942105385
20160421,3736.3605,5008.9813,0.029266778111424453,0.6113116726835138,0.02221845859853744
20160422,3755.8697,5035.6091,0.0292088320974758,0.6066559743384122,0.02231462388371508
20160425,3758.9738,5039.7708,0.0291846402024565,0.6056112224448897,0.022314566979381167
20160426,3778.8327,5066.3963,0.029031279421073083,0.5989583333333334,0.022314580537546425
20160427,3764.9831,5047.8276,0.02913806801982046,0.6039247096515818,0.022314577504102706
20160428,3757.6162,5041.9693,0.029992884202349378,0.6405124099279423,0.023130068059040276
20160429,3751.2585,5034.26,0.03020691757143588,0.6506602641056423,0.02329704379928499
20160503,3817.7557,5123.5005,0.029680768901339607,0.6312,0.02329703723834564
20160504,3805.6864,5107.3032,0.029774898071862156,0.6329468212714914,0.02329703723834564
20160505,3807.2523,5109.4047,0.029762621270110878,0.6326938449240608,0.023297014453490084
20160506,3702.3033,4971.9458,0.03116437915272867,0.6807830603276068,0.023899778066849953
20160509,3613.3114,4852.4356,0.03142717144104689,0.6896964856230032,0.02352310678319136
20160510,3624.8385,4867.9158,0.03132723240812785,0.6866267465069861,0.023523111499226035
20160511,3645.7555,4896.0058,0.03114749689918304,0.6795690343176377,0.023523111499226035
20160512,3650.1178,4903.9549,0.031536808426711735,0.6916633426406062,0.023959681238052255
20160513,3642.2254,4893.368,0.0316085215440464,0.69377990430622,0.023963140562661467
20160516,3665.2953,4926.8778,0.03156702939081506,0.6919091271422878,0.02420470330216129
20160517,3648.9042,4908.3547,0.03242440090530769,0.7294820717131474,0.024937593968724636
20160518,3599.6152,4842.0532,0.032781385972765885,0.7578653922739944,0.02487293779072619
20160519,3596.5367,4839.7137,0.03318176926767804,0.7754777070063694,0.025254539641325735
20160520,3610.3127,4859.083,0.03305556583150546,0.7711898129725427,0.025302560902478177
20160523,3628.1149,4886.9683,0.03279246360010476,0.7573587907716786,0.025437036763137577
20160524,3598.5488,4848.8463,0.03341316972755999,0.7856858846918489,0.025797251661237475
20160525,3600.1127,4853.0656,0.03383403962871392,0.8000794912559619,0.026243868074091292
20160526,3607.8124,4863.4451,0.03348491560213443,0.7890345649582837,0.026042852866657862
20160527,3617.1513,4876.0342,0.03300743660523363,0.7684670373312152,0.02576704138694441
20160530,3617.9716,4877.4675,0.032718558644175486,0.7510917030567685,0.025595796220891698
20160531,3720.2649,5015.3713,0.031818874394165246,0.6992063492063492,0.025595764032201984
20160601,3718.3687,5016.0245,0.032475242579637756,0.7326457754859182,0.026252333001468786
20160602,3726.4859,5029.2572,0.03125297174557155,0.6804123711340206,0.02564103481470048
20160603,3744.3918,5056.9659,0.030722140513283237,0.6611177170035671,0.025583938057052835
20160606,3744.2337,5059.1822,0.030549422164117726,0.6553090332805072,0.025608623876046455
20160607,3736.477,5051.7454,0.03114816633038743,0.6756435643564357,0.026181309679043308
20160608,3711.1116,5029.1299,0.03356962570188753,0.7925574030087095,0.02849214179188775
20160613,3606.9087,4887.9189,0.03358301428444742,0.7926394934705184,0.02788739521453354
20160614,3616.0858,4900.8051,0.03358957693618,0.7927215189873418,0.02798174649842111
20160615,3667.3811,4970.3245,0.033073838868963805,0.7702649268485567,0.02795298006116953
20160616,3647.1408,4944.6157,0.03360585721527306,0.7928853754940711,0.02831119146796901
20160617,3675.9419,4986.051,0.03376695094136443,0.7992888186487555,0.02876989929526852
20160620,3676.9253,4989.5838,0.03360277341342732,0.792259083728278,0.028853174053559805
20160621,3666.4462,4975.5616,0.03334515524079404,0.7812870114488748,0.028651369080359368
20160622,3697.8157,5018.471,0.03269184191068877,0.7470402525651144,0.028453373884921085
20160623,3673.0118,4995.2513,0.03474873927026933,0.8315581854043392,0.030448629127606486
20160624,3622.3013,4938.7327,0.03750565717232527,0.9045741324921136,0.03288922501425029
20160627,3671.1185,5005.2913,0.03633421116105889,0.8703192747339378,0.032466385827842226
20160628,3691.7404,5035.6857,0.036063189923494055,0.8609141055949566,0.0325963689469142
20160629,3703.2042,5051.3228,0.03017066644663727,0.639621898385191,0.028576957069899045
20160630,3703.5019,5057.9332,0.030684781119688365,0.6551181102362205,0.029349139514214473
20160701,3706.9083,5062.7343,0.03060896152071638,0.6528925619834711,0.029327616931488665
20160704,3761.7822,5139.6223,0.030435357042136783,0.6467348544453186,0.029642539788753863
20160705,3767.1491,5148.3926,0.030671317209395112,0.6551317341722375,0.029930139696798586
20160706,3779.894,5169.8326,0.03111169676167105,0.6709905660377359,0.03054401377912952
20160707,3761.1734,5160.859,0.03397434563989676,0.8043222003929273,0.0334768698527268
20160708,3732.6213,5141.2819,0.037444458229532,0.901413982717989,0.03693765298567908
20160711,3743.6706,5156.5012,0.03733394621060535,0.9002748331370239,0.03693765937847959
20160712,3829.6474,5276.628,0.03504430362678346,0.8379120879120879,0.035626216906945674
20160713,3841.2449,5303.6814,0.037030839029627484,0.8925068654374264,0.03779310039805028
20160714,3824.8452,5282.7902,0.03644511851850313,0.8737254901960785,0.03711600096720025
20160715,3831.7276,5296.1057,0.03615176369033328,0.8631909055272442,0.03691437983196444
20160718,3837.3838,5304.1114,0.036037802394532394,0.8593260188087775,0.0368607820676341
20160719,3816.8791,5280.444,0.0360840007192839,0.8601645123384254,0.036867144563947685
20160720,3805.1877,5264.5574,0.035728454920811094,0.8527799530148786,0.036484675796539356
20160721,3826.6351,5294.2303,0.03552819454221858,0.8473581213307241,0.036484666637112584
20160722,3784.7277,5239.0383,0.03643631313348941,0.8720657276995305,0.03702075499632107
20160725,3799.6308,5260.1774,0.03632928747582923,0.8685960109503325,0.037067105540707246
20160726,3850.929,5331.1942,0.035577733267256266,0.8483189992181391,0.03683602031078248
20160727,3795.1755,5254.0095,0.03610039240428853,0.8601016021883549,0.03683602031078248
20160728,3844.0562,5321.6795,0.03540001401315143,0.84296875,0.036631062434081985
20160729,3840.535,5320.3251,0.03536574381300931,0.8422491214369386,0.03670139657476934
20160801,3806.0713,5272.5823,0.035073305310698424,0.834504293520687,0.036199876309956025
20160802,3820.7736,5292.9494,0.03440416009336526,0.815060476004682,0.03575251903230581
20160803,3830.0183,5305.7563,0.0342519468304145,0.8100624024960998,0.03568917746050637
20160804,3837.9638,5316.7632,0.033922206400103044,0.7957115009746588,0.0354489492177279
20160805,3840.735,5321.9563,0.03403741109590611,0.8016367887763055,0.03561022049570983
20160808,3880.9612,5377.6961,0.033611121910760475,0.7857421114141021,0.035542268767485785
20160809,3905.8547,5412.1901,0.03339691027546988,0.7753115264797508,0.035542274268668184
20160810,3888.1352,5387.637,0.033549116538169006,0.7827948618139354,0.035542281993990565
20160811,3872.5298,5366.0131,0.03368431172329702,0.7891050583657587,0.035542281993990565
20160812,3946.1978,5473.1783,0.033985674062457574,0.8004667444574096,0.03650552717654798
20160815,4043.6289,5608.3712,0.03317764110878499,0.7639968895800933,0.03651677398717901
20160816,4026.5851,5584.732,0.03327319795565458,0.7675864749319861,0.03647567159854548
20160817,4026.4469,5584.5403,0.03327433999380178,0.7676767676767676,0.03647567159854548
20160818,4017.6474,5572.7389,0.03341957479490629,0.7763106796116505,0.036550667805084425
20160819,4022.5167,5579.493,0.03337911564742324,0.7736801242236024,0.03655066563974185
20160822,3997.9282,5545.3871,0.033584407574651115,0.7838571982925883,0.03655066563974185
20160823,4000.9042,5549.5151,0.03352142713142036,0.7808378588052755,0.03651791735647314
20160824,3989.0438,5533.0638,0.033621094508938125,0.7863512989530826,0.03651791735647314
20160825,3969.4687,5505.912,0.03378690866946913,0.7930232558139535,0.036517933841694106
20160826,3962.1443,5496.5656,0.0339973009956607,0.8016272762495157,0.036671270411967605
20160829,3961.3754,5495.4989,0.03391575624095441,0.7955073586367157,0.03658972635013136
20160830,3969.1194,5506.2419,0.03338280371172258,0.7719705768486256,0.03613257433987349
