trade_date,close
20160713,3841.2449
20160714,3824.8452
20160715,3831.7276
20160718,3837.3838
20160719,3816.8791
20160720,3805.1877
20160721,3826.6351
20160722,3784.7277
20160725,3799.6308
20160726,3850.929
20160727,3795.1755
20160728,3844.0562
20160729,3840.535
20160801,3806.0713
20160802,3820.7736
20160803,3830.0183
20160804,3837.9638
20160805,3840.735
20160808,3880.9612
20160809,3905.8547
20160810,3888.1352
20160811,3872.5298
20160812,3946.1978
20160815,4043.6289
20160816,4026.5851
20160817,4026.4469
20160818,4017.6474
20160819,4022.5167
20160822,3997.9282
20160823,4000.9042
20160824,3989.0438
20160825,3969.4687
20160826,3962.1443
20160829,3961.3754
20160830,3969.1194
20160831,3986.4948
20160901,3951.59
20160902,3960.5704
20160905,3976.5221
20160906,4009.4813
20160907,4012.7495
20160908,4018.2937
20160909,3984.9625
20160912,3912.0344
20160913,3918.3932
20160914,3880.1541
20160919,3919.3039
20160920,3923.1562
20160921,3926.5279
20160922,3962.7855
20160923,3944.3394
20160926,3883.8108
20160927,3907.886
20160928,3901.6137
20160929,3914.9862
20160930,3925.1954
20161010,3977.0276
20161011,3987.3013
20161012,3978.8467
20161013,3989.81
20161014,3990.1826
20161017,3961.7534
20161018,4014.9711
20161019,4007.9361
20161020,4012.6771
20161021,4031.2541
20161024,4070.3149
20161025,4086.0087
20161026,4058.0871
20161027,4052.5528
20161028,4028.7945
20161031,4031.4858
20161101,4058.2152
20161102,4020.3957
20161103,4048.2456
20161104,4034.3098
20161107,4041.9967
20161108,4062.1924
20161109,4040.1822
20161110,4092.1043
20161111,4111.7016
20161114,4113.848
20161115,4116.4737
20161116,4113.777
20161117,4132.837
20161118,4121.2817
20161121,4153.4367
20161122,4178.8573
20161123,4193.837
20161124,4217.7811
20161125,4254.8226
20161128,4279.067
20161129,4297.0859
20161130,4250.2477
20161201,4292.4868
20161202,4247.6108
20161205,4181.4263
20161206,4175.4283
20161207,4196.0349
20161208,4193.6769
20161209,4230.0974
20161212,4126.7797
20161213,4120.1409
20161214,4089.3898
20161215,4044.9107
20161216,4055.2759
20161219,4051.5787
20161220,4025.6663
20161221,4065.0855
20161222,4072.1624
20161223,4028.8502
20161226,4040.773
20161227,4043.0847
20161228,4026.9083
20161229,4021.2325
20161230,4040.7306
20170103,4081.7992
20170104,4115.5259
20170105,4120.0508
20170106,4102.3282
20170109,4125.8226
20170110,4114.3785
20170111,4082.0615
20170112,4057.2122
20170113,4059.9863
20170116,4063.0068
20170117,4071.5777
20170118,4096.8782
20170119,4087.6736
20170120,4123.6916
20170123,4128.5239
20170124,4144.1997
20170125,4150.0653
20170126,4157.8747
20170203,4131.7711
20170206,4144.0546
20170207,4146.86
20170208,4161.7524
20170209,4179.7731
20170210,4206.2858
20170213,4237.6554
20170214,4228.7527
20170215,4225.6727
20170216,4248.3362
20170217,4218.5584
20170220,4293.0927
20170221,4300.006
20170222,4324.5401
20170223,4302.672
20170224,4296.5138
20170227,4256.8622
20170228,4275.4307
20170301,4278.9462
20170302,4257.5457
20170303,4259.2019
20170306,4280.9724
20170307,4285.91
20170308,4274.5476
20170309,4240.955
20170310,4244.6924
20170313,4285.4747
20170314,4283.6686
20170315,4298.0825
20170316,4314.323
20170317,4268.7757
20170320,4289.302
20170321,4331.3252
20170322,4307.3765
20170323,4316.1215
20170324,4354.3102
20170327,4341.2856
20170328,4326.3616
20170329,4319.6202
20170330,4290.8164
20170331,4323.9609
20170405,4382.4218
20170406,4400.0482
20170407,4407.7461
20170410,4405.8489
20170411,4421.5674
20170412,4423.273
20170413,4450.6224
20170414,4397.7294
20170417,4375.8763
20170418,4365.363
20170419,4347.3065
20170420,4366.1882
20170421,4369.3495
20170424,4315.195
20170425,4335.3748
20170426,4339.4801
20170427,4329.6307
20170428,4302.8443
20170502,4281.1334
20170503,4254.3241
20170504,4251.87
20170505,4229.099
20170508,4194.2355
20170509,4192.6161
20170510,4147.8216
20170511,4170.4773
20170512,4202.116
20170515,4228.9447
20170516,4278.0779
20170517,4265.5256
20170518,4245.369
20170519,4261.365
20170522,4248.4414
20170523,4259.5387
20170524,4266.9756
20170525,4325.1642
20170526,4331.2771
20170531,4338.3074
20170601,4330.8926
20170602,4338.4682
20170605,4316.4988
20170606,4338.8753
