code,trade_date,fd_share
159919.SZ,20231122,951591.6676
159919.SZ,20231121,946641.6676
159919.SZ,20231120,947091.6676
159919.SZ,20231117,944841.6676
159919.SZ,20231116,944841.6676
159919.SZ,20231115,941691.6676
159919.SZ,20231114,940971.6676
159919.SZ,20231113,940791.6676
159919.SZ,20231110,943041.6676
159919.SZ,20231109,944031.6676
159919.SZ,20231108,946011.6676
159919.SZ,20231107,937371.6676
159919.SZ,20231106,932601.6676
159919.SZ,20231103,923511.6676
159919.SZ,20231102,919281.6676
159919.SZ,20231101,924231.6676
159919.SZ,20231031,923421.6676
159919.SZ,20231030,917661.6676
159919.SZ,20231027,903171.6676
159919.SZ,20231026,881841.6676
159919.SZ,20231025,859791.6676
159919.SZ,20231024,821451.6676
159919.SZ,20231023,822891.6676
159919.SZ,20231020,828201.6676
159919.SZ,20231019,825321.6676
159919.SZ,20231018,825951.6676
159919.SZ,20231017,827031.6676
159919.SZ,20231016,826041.6676
159919.SZ,20231013,822351.6676
159919.SZ,20231012,820371.6676
159919.SZ,20231011,814701.6676
159919.SZ,20231010,814161.6676
159919.SZ,20231009,815241.6676
159919.SZ,20230930,815241.6676
159919.SZ,20230928,805521.6676
159919.SZ,20230927,797691.6676
159919.SZ,20230926,793731.6676
159919.SZ,20230925,791211.6676
159919.SZ,20230922,786261.6676
159919.SZ,20230921,781851.6676
159919.SZ,20230920,779421.6676
159919.SZ,20230919,780141.6676
159919.SZ,20230918,769431.6676
159919.SZ,20230915,761331.6676
159919.SZ,20230914,762231.6676
159919.SZ,20230913,763401.6676
159919.SZ,20230912,763401.6676
159919.SZ,20230911,763581.6676
159919.SZ,20230908,763941.6676
159919.SZ,20230907,761871.6676
159919.SZ,20230906,755751.6676
159919.SZ,20230905,756291.6676
159919.SZ,20230904,756201.6676
159919.SZ,20230901,756201.6676
159919.SZ,20230831,756021.6676
159919.SZ,20230830,748191.6676
159919.SZ,20230829,740991.6676
159919.SZ,20230828,727401.6676
159919.SZ,20230825,720381.6676
159919.SZ,20230824,713001.6676
159919.SZ,20230823,706701.6676
159919.SZ,20230822,696171.6676
159919.SZ,20230821,690861.6676
159919.SZ,20230818,686001.6676
159919.SZ,20230817,679701.6676
159919.SZ,20230816,664761.6676
159919.SZ,20230815,663771.6676
159919.SZ,20230814,656031.6676
159919.SZ,20230811,652701.6676
159919.SZ,20230810,644061.6676
159919.SZ,20230809,635241.6676
159919.SZ,20230808,625521.6676
159919.SZ,20230807,615351.6676
159919.SZ,20230804,607161.6676
159919.SZ,20230803,605001.6676
159919.SZ,20230802,590511.6676
159919.SZ,20230801,581061.6676
159919.SZ,20230731,569541.6676
159919.SZ,20230728,564411.6676
159919.SZ,20230727,563961.6676
159919.SZ,20230726,563061.6676
159919.SZ,20230725,562161.6676
159919.SZ,20230724,559191.6676
159919.SZ,20230721,557751.6676
159919.SZ,20230720,553431.6676
159919.SZ,20230719,545511.6676
159919.SZ,20230718,545421.6676
159919.SZ,20230717,545511.6676
159919.SZ,20230714,545151.6676
159919.SZ,20230713,540831.6676
159919.SZ,20230712,540741.6676
159919.SZ,20230711,538401.6676
159919.SZ,20230710,535161.6676
159919.SZ,20230707,534891.6676
159919.SZ,20230706,534801.6676
159919.SZ,20230705,534801.6676
159919.SZ,20230704,535791.6676
159919.SZ,20230703,534711.6676
159919.SZ,20230630,534441.6676
159919.SZ,20230629,534531.6676
159919.SZ,20230628,534621.6676
159919.SZ,20230627,534621.6676
159919.SZ,20230626,528951.6676
159919.SZ,20230621,530031.6676
159919.SZ,20230620,530031.6676
159919.SZ,20230619,530031.6676
159919.SZ,20230616,530031.6676
159919.SZ,20230615,531471.6676
159919.SZ,20230614,531651.6676
159919.SZ,20230613,531651.6676
159919.SZ,20230612,533181.6676
159919.SZ,20230609,531021.6676
159919.SZ,20230608,530211.6676
159919.SZ,20230607,530121.6676
159919.SZ,20230606,530211.6676
159919.SZ,20230605,530211.6676
159919.SZ,20230602,526521.6676
159919.SZ,20230601,525621.6676
159919.SZ,20230531,520311.6676
159919.SZ,20230530,518691.6676
159919.SZ,20230529,518331.6676
159919.SZ,20230526,516891.6676
159919.SZ,20230525,516981.6676
159919.SZ,20230524,519681.6676
159919.SZ,20230523,521751.6676
159919.SZ,20230522,521841.6676
159919.SZ,20230519,521841.6676
159919.SZ,20230518,524361.6676
159919.SZ,20230517,520761.6676
159919.SZ,20230516,518421.6676
159919.SZ,20230515,513291.6676
159919.SZ,20230512,512931.6676
159919.SZ,20230511,507171.6676
159919.SZ,20230510,505191.6676
159919.SZ,20230509,507261.6676
159919.SZ,20230508,510141.6676
159919.SZ,20230505,510771.6676
159919.SZ,20230504,513921.6676
159919.SZ,20230428,515451.6676
159919.SZ,20230427,515991.6676
159919.SZ,20230426,509781.6676
159919.SZ,20230425,498981.6676
159919.SZ,20230424,498261.6676
159919.SZ,20230421,502131.6676
159919.SZ,20230420,503031.6676
159919.SZ,20230419,503031.6676
159919.SZ,20230418,503211.6676
159919.SZ,20230417,504561.6676
159919.SZ,20230414,504651.6676
159919.SZ,20230413,506901.6676
159919.SZ,20230412,513021.6676
159919.SZ,20230411,513021.6676
159919.SZ,20230410,515181.6676
159919.SZ,20230407,516441.6676
159919.SZ,20230406,520041.6676
159919.SZ,20230404,525171.6676
159919.SZ,20230403,524631.6676
159919.SZ,20230331,524631.6676
159919.SZ,20230330,522021.6676
159919.SZ,20230329,524721.6676
159919.SZ,20230328,526161.6676
159919.SZ,20230327,524451.6676
159919.SZ,20230324,524451.6676
159919.SZ,20230323,524901.6676
159919.SZ,20230322,525351.6676
159919.SZ,20230321,524811.6676
159919.SZ,20230320,524901.6676
159919.SZ,20230317,518691.6676
159919.SZ,20230316,518691.6676
159919.SZ,20230315,520131.6676
159919.SZ,20230314,519951.6676
159919.SZ,20230313,520041.6676
159919.SZ,20230310,521121.6676
159919.SZ,20230309,518961.6676
159919.SZ,20230308,518961.6676
159919.SZ,20230307,521931.6676
159919.SZ,20230306,527151.6676
159919.SZ,20230303,526251.6676
159919.SZ,20230302,523821.6676
159919.SZ,20230301,520041.6676
159919.SZ,20230228,519771.6676
159919.SZ,20230227,520941.6676
159919.SZ,20230224,521121.6676
159919.SZ,20230223,522111.6676
159919.SZ,20230222,522381.6676
159919.SZ,20230221,519141.6676
159919.SZ,20230220,518061.6676
159919.SZ,20230217,516891.6676
159919.SZ,20230216,517881.6676
159919.SZ,20230215,518061.6676
159919.SZ,20230214,520041.6676
159919.SZ,20230213,526341.6676
159919.SZ,20230210,529311.6676
159919.SZ,20230209,529131.6676
159919.SZ,20230208,534621.6676
159919.SZ,20230207,557121.6676
159919.SZ,20230206,566031.6676
159919.SZ,20230203,577731.6676
159919.SZ,20230202,590241.6676
159919.SZ,20230201,585471.6676
159919.SZ,20230131,583041.6676
159919.SZ,20230130,583311.6676
159919.SZ,20230120,583671.6676
159919.SZ,20230119,576471.6676
159919.SZ,20230118,560001.6676
159919.SZ,20230117,557571.6676
159919.SZ,20230116,544521.6676
159919.SZ,20230113,541371.6676
159919.SZ,20230112,537591.6676
159919.SZ,20230111,534801.6676
159919.SZ,20230110,532821.6676
159919.SZ,20230109,528861.6676
159919.SZ,20230106,529491.6676
159919.SZ,20230105,530661.6676
159919.SZ,20230104,532821.6676
159919.SZ,20230103,532821.6676
159919.SZ,20221231,532821.6676
159919.SZ,20221230,523731.6676
159919.SZ,20221229,514011.6676
159919.SZ,20221228,513021.6676
159919.SZ,20221227,513651.6676
159919.SZ,20221226,517071.6676
159919.SZ,20221223,516441.6676
159919.SZ,20221222,518961.6676
159919.SZ,20221221,514911.6676
159919.SZ,20221220,514281.6676
159919.SZ,20221219,510411.6676
159919.SZ,20221216,509961.6676
159919.SZ,20221215,509961.6676
159919.SZ,20221214,505101.6676
159919.SZ,20221213,497001.6676
159919.SZ,20221212,496731.6676
159919.SZ,20221209,496371.6676
159919.SZ,20221208,491781.6676
159919.SZ,20221207,492231.6676
159919.SZ,20221206,493941.6676
159919.SZ,20221205,499971.6676
159919.SZ,20221202,500601.6676
159919.SZ,20221201,499881.6676
159919.SZ,20221130,497541.6676
159919.SZ,20221129,497181.6676
159919.SZ,20221128,498081.6676
159919.SZ,20221125,497901.6676
159919.SZ,20221124,493401.6676
159919.SZ,20221123,492861.6676
159919.SZ,20221122,493851.6676
159919.SZ,20221121,493761.6676
159919.SZ,20221118,504561.6676
159919.SZ,20221117,504651.6676
159919.SZ,20221116,507711.6676
159919.SZ,20221115,506451.6676
159919.SZ,20221114,501861.6676
159919.SZ,20221111,500511.6676
159919.SZ,20221110,497091.6676
159919.SZ,20221109,496461.6676
159919.SZ,20221108,496371.6676
159919.SZ,20221107,490701.6676
159919.SZ,20221104,489801.6676
159919.SZ,20221103,488361.6676
159919.SZ,20221102,488361.6676
159919.SZ,20221101,486741.6676
159919.SZ,20221031,487281.6676
159919.SZ,20221028,486291.6676
159919.SZ,20221027,485751.6676
159919.SZ,20221026,483231.6676
159919.SZ,20221025,479901.6676
159919.SZ,20221024,480261.6676
159919.SZ,20221021,479991.6676
159919.SZ,20221020,480801.6676
159919.SZ,20221019,480981.6676
159919.SZ,20221018,482511.6676
159919.SZ,20221017,483951.6676
159919.SZ,20221014,483771.6676
159919.SZ,20221013,484401.6676
159919.SZ,20221012,480801.6676
159919.SZ,20221011,475761.6676
159919.SZ,20221010,472701.6676
159919.SZ,20220930,472701.6676
159919.SZ,20220929,470181.6676
159919.SZ,20220928,471081.6676
159919.SZ,20220927,464151.6676
159919.SZ,20220926,463881.6676
159919.SZ,20220923,463611.6676
159919.SZ,20220922,462801.6676
159919.SZ,20220921,462531.6676
159919.SZ,20220920,461541.6676
159919.SZ,20220919,458031.6676
159919.SZ,20220916,453711.6676
159919.SZ,20220915,452361.6676
159919.SZ,20220914,450021.6676
159919.SZ,20220913,446151.6676
159919.SZ,20220909,445161.6676
159919.SZ,20220908,444801.6676
159919.SZ,20220907,444441.6676
159919.SZ,20220906,443991.6676
159919.SZ,20220905,443451.6676
159919.SZ,20220902,441921.6676
159919.SZ,20220901,437061.6676
159919.SZ,20220831,435081.6676
159919.SZ,20220830,437601.6676
159919.SZ,20220829,437601.6676
159919.SZ,20220826,437061.6676
159919.SZ,20220825,437151.6676
159919.SZ,20220824,440301.6676
159919.SZ,20220823,442371.6676
159919.SZ,20220822,440031.6676
159919.SZ,20220819,440301.6676
159919.SZ,20220818,439941.6676
159919.SZ,20220817,440301.6676
159919.SZ,20220816,437151.6676
159919.SZ,20220815,434991.6676
159919.SZ,20220812,431751.6676
159919.SZ,20220811,431751.6676
159919.SZ,20220810,431661.6676
159919.SZ,20220809,431751.6676
159919.SZ,20220808,431751.6676
159919.SZ,20220805,432471.6676
159919.SZ,20220804,429591.6676
159919.SZ,20220803,428691.6676
159919.SZ,20220802,427341.6676
159919.SZ,20220801,429861.6676
159919.SZ,20220729,432021.6676
159919.SZ,20220728,431931.6676
159919.SZ,20220727,428781.6676
159919.SZ,20220726,428421.6676
159919.SZ,20220725,427341.6676
159919.SZ,20220722,426621.6676
159919.SZ,20220721,425721.6676
159919.SZ,20220720,426261.6676
159919.SZ,20220719,424011.6676
159919.SZ,20220718,421941.6676
159919.SZ,20220715,427161.6676
159919.SZ,20220714,426801.6676
159919.SZ,20220713,428871.6676
159919.SZ,20220712,428061.6676
159919.SZ,20220711,421761.6676
159919.SZ,20220708,421671.6676
159919.SZ,20220707,423471.6676
159919.SZ,20220706,421311.6676
159919.SZ,20220705,424731.6676
159919.SZ,20220704,426171.6676
159919.SZ,20220701,422391.6676
159919.SZ,20220630,422391.6676
159919.SZ,20220629,421041.6676
159919.SZ,20220628,421041.6676
159919.SZ,20220627,416271.6676
159919.SZ,20220624,417621.6676
159919.SZ,20220623,417351.6676
159919.SZ,20220622,417891.6676
159919.SZ,20220621,419151.6676
159919.SZ,20220620,423921.6676
159919.SZ,20220617,429321.6676
159919.SZ,20220616,423291.6676
159919.SZ,20220615,427701.6676
159919.SZ,20220614,423021.6676
159919.SZ,20220613,427881.6676
159919.SZ,20220610,426261.6676
159919.SZ,20220609,424821.6676
159919.SZ,20220608,428691.6676
159919.SZ,20220607,434181.6676
159919.SZ,20220606,440301.6676
159919.SZ,20220602,441561.6676
159919.SZ,20220601,445251.6676
159919.SZ,20220531,445431.6676
159919.SZ,20220530,441921.6676
159919.SZ,20220527,435171.6676
159919.SZ,20220526,435441.6676
159919.SZ,20220525,434091.6676
159919.SZ,20220524,433191.6676
159919.SZ,20220523,431931.6676
159919.SZ,20220520,429231.6676
159919.SZ,20220519,427161.6676
159919.SZ,20220518,425541.6676
159919.SZ,20220517,425181.6676
159919.SZ,20220516,424461.6676
159919.SZ,20220513,425361.6676
159919.SZ,20220512,425991.6676
159919.SZ,20220511,433821.6676
159919.SZ,20220510,434451.6676
159919.SZ,20220509,439761.6676
159919.SZ,20220506,446421.6676
159919.SZ,20220505,449571.6676
159919.SZ,20220429,450471.6676
159919.SZ,20220428,454791.6676
159919.SZ,20220427,457041.6676
159919.SZ,20220426,446511.6676
159919.SZ,20220425,436701.6676
159919.SZ,20220422,424821.6676
159919.SZ,20220421,418971.6676
159919.SZ,20220420,417801.6676
159919.SZ,20220419,417351.6676
159919.SZ,20220418,419871.6676
159919.SZ,20220415,422391.6676
159919.SZ,20220414,425361.6676
159919.SZ,20220413,416271.6676
159919.SZ,20220412,409431.6676
159919.SZ,20220411,407631.6676
159919.SZ,20220408,406731.6676
159919.SZ,20220407,406641.6676
159919.SZ,20220406,411681.6676
159919.SZ,20220401,417171.6676
159919.SZ,20220331,417171.6676
159919.SZ,20220330,412311.6676
159919.SZ,20220329,407091.6676
159919.SZ,20220328,402141.6676
159919.SZ,20220325,401781.6676
159919.SZ,20220324,398451.6676
159919.SZ,20220323,398541.6676
159919.SZ,20220322,398631.6676
159919.SZ,20220321,399531.6676
159919.SZ,20220318,400611.6676
159919.SZ,20220317,405561.6676
159919.SZ,20220316,405561.6676
159919.SZ,20220315,407991.6676
159919.SZ,20220314,407721.6676
159919.SZ,20220311,407451.6676
159919.SZ,20220310,413571.6676
159919.SZ,20220309,412131.6676
159919.SZ,20220308,419601.6676
159919.SZ,20220307,425271.6676
159919.SZ,20220304,425991.6676
159919.SZ,20220303,426441.6676
159919.SZ,20220302,426351.6676
159919.SZ,20220301,427521.6676
159919.SZ,20220228,429051.6676
159919.SZ,20220225,428961.6676
159919.SZ,20220224,431481.6676
159919.SZ,20220223,438321.6676
159919.SZ,20220222,440031.6676
159919.SZ,20220221,443541.6676
159919.SZ,20220218,444081.6676
159919.SZ,20220217,445161.6676
159919.SZ,20220216,447681.6676
159919.SZ,20220215,453171.6676
159919.SZ,20220214,452991.6676
159919.SZ,20220211,453531.6676
159919.SZ,20220210,456321.6676
159919.SZ,20220209,457041.6676
159919.SZ,20220208,456501.6676
159919.SZ,20220207,455691.6676
159919.SZ,20220128,464511.6676
159919.SZ,20220127,467841.6676
159919.SZ,20220126,471531.6676
159919.SZ,20220125,473871.6676
159919.SZ,20220124,463341.6676
159919.SZ,20220121,463251.6676
159919.SZ,20220120,453891.6676
159919.SZ,20220119,453801.6676
159919.SZ,20220118,461811.6676
159919.SZ,20220117,462081.6676
159919.SZ,20220114,461811.6676
159919.SZ,20220113,459381.6676
159919.SZ,20220112,459381.6676
159919.SZ,20220111,455871.6676
159919.SZ,20220110,455691.6676
159919.SZ,20220107,455871.6676
159919.SZ,20220106,457221.6676
159919.SZ,20220105,456591.6676
159919.SZ,20220104,459651.6676
159919.SZ,20260731,654411.6676
159919.SZ,20260730,642441.6676
159919.SZ,20260729,633531.6676
159919.SZ,20260728,629031.6676
159919.SZ,20260727,624441.6676
159919.SZ,20260724,619221.6676
159919.SZ,20260723,618231.6676
159919.SZ,20260722,619491.6676
159919.SZ,20260721,637401.6676
159919.SZ,20260720,623901.6676
159919.SZ,20260717,568371.6676
159919.SZ,20260716,556941.6676
159919.SZ,20260715,561441.6676
159919.SZ,20260714,560991.6676
159919.SZ,20260713,538041.6676
159919.SZ,20260710,534351.6676
159919.SZ,20260709,536871.6676
159919.SZ,20260708,535611.6676
159919.SZ,20260707,536151.6676
159919.SZ,20260706,542811.6676
159919.SZ,20260703,631911.6676
159919.SZ,20260702,655491.6676
159919.SZ,20260701,693921.6676
159919.SZ,20260630,699681.6676
159919.SZ,20260629,760881.6676
159919.SZ,20260626,765021.6676
159919.SZ,20260625,859881.6676
159919.SZ,20260624,949251.6676
159919.SZ,20260623,1036461.6676
159919.SZ,20260622,1056441.6676
159919.SZ,20260618,1104321.6676
159919.SZ,20260617,1160571.6676
159919.SZ,20260616,1200531.6676
159919.SZ,20260615,1241301.6676
159919.SZ,20260612,1249581.6676
159919.SZ,20260611,1248321.6676
159919.SZ,20260610,1248051.6676
159919.SZ,20260609,1252101.6676
159919.SZ,20260608,1229421.6676
159919.SZ,20260605,1226271.6676
159919.SZ,20260604,1231581.6676
159919.SZ,20260603,1242111.6676
159919.SZ,20260602,1238151.6676
159919.SZ,20260601,1235631.6676
159919.SZ,20260529,1238691.6676
159919.SZ,20260528,1249221.6676
159919.SZ,20260527,1280451.6676
159919.SZ,20260526,1300251.6676
159919.SZ,20260525,1390881.6676
159919.SZ,20260522,1408791.6676
159919.SZ,20260521,1454061.6676
159919.SZ,20260520,1490061.6676
159919.SZ,20260519,1523361.6676
159919.SZ,20260518,1525881.6676
159919.SZ,20260515,1530471.6676
159919.SZ,20260514,1559451.6676
159919.SZ,20260513,1595811.6676
159919.SZ,20260512,1626771.6676
159919.SZ,20260511,1688781.6676
159919.SZ,20260508,1729191.6676
159919.SZ,20260507,1753221.6676
159919.SZ,20260506,1795341.6676
159919.SZ,20260430,1842861.6676
159919.SZ,20260429,1866801.6676
159919.SZ,20260428,1889661.6676
159919.SZ,20260427,1900281.6676
159919.SZ,20260424,1908201.6676
159919.SZ,20260423,1926021.6676
159919.SZ,20260422,1937091.6676
159919.SZ,20260421,1946901.6676
159919.SZ,20260420,1951581.6676
159919.SZ,20260417,1958781.6676
159919.SZ,20260416,1957971.6676
159919.SZ,20260415,1958511.6676
159919.SZ,20260414,1960221.6676
159919.SZ,20260413,1962561.6676
159919.SZ,20260410,1974441.6676
159919.SZ,20260409,1986861.6676
159919.SZ,20260408,1989021.6676
159919.SZ,20260407,1984881.6676
159919.SZ,20260403,1983981.6676
159919.SZ,20260402,1994331.6676
159919.SZ,20260401,1996491.6676
159919.SZ,20260331,1999821.6676
159919.SZ,20260330,2003511.6676
159919.SZ,20260327,2003241.6676
159919.SZ,20260326,2004051.6676
159919.SZ,20260325,2008281.6676
159919.SZ,20260324,2008641.6676
159919.SZ,20260323,1990011.6676
159919.SZ,20260320,1985601.6676
159919.SZ,20260319,1979661.6676
159919.SZ,20260318,1976241.6676
159919.SZ,20260317,1972641.6676
159919.SZ,20260316,1972101.6676
159919.SZ,20260313,1977591.6676
159919.SZ,20260312,1980381.6676
159919.SZ,20260311,1987761.6676
159919.SZ,20260310,1988931.6676
159919.SZ,20260309,1992171.6676
159919.SZ,20260306,1990911.6676
159919.SZ,20260305,1997481.6676
159919.SZ,20260304,1991451.6676
159919.SZ,20260303,1987941.6676
159919.SZ,20260302,2008911.6676
159919.SZ,20260227,2009271.6676
159919.SZ,20260226,2020791.6676
159919.SZ,20260225,2021061.6676
159919.SZ,20260224,2022411.6676
159919.SZ,20260213,2045001.6676
159919.SZ,20260212,2048961.6676
159919.SZ,20260211,2051031.6676
159919.SZ,20260210,2059221.6676
159919.SZ,20260209,2060121.6676
159919.SZ,20260206,2055981.6676
159919.SZ,20260205,2058591.6676
159919.SZ,20260204,2072271.6676
159919.SZ,20260203,2066781.6676
159919.SZ,20260202,2077311.6676
159919.SZ,20260130,2099181.6676
159919.SZ,20260129,2207091.6676
159919.SZ,20260128,2521641.6676
159919.SZ,20260127,2626491.6676
159919.SZ,20260126,2903331.6676
159919.SZ,20260123,3141741.6676
159919.SZ,20260122,3269451.6676
159919.SZ,20260121,3538191.6676
159919.SZ,20260120,3687501.6676
159919.SZ,20260119,3858411.6676
159919.SZ,20260117,3858411.6676
159919.SZ,20260116,3993411.6676
159919.SZ,20260115,4083051.6676
159919.SZ,20260114,4090521.6676
159919.SZ,20260113,4090881.6676
159919.SZ,20260112,4092591.6676
159919.SZ,20260109,4088091.6676
159919.SZ,20260108,4087641.6676
159919.SZ,20260107,4093851.6676
159919.SZ,20260106,4087461.6676
159919.SZ,20260105,4081881.6676
159915.SZ,20211231,392246.9344
159915.SZ,20211230,403945.4936
159915.SZ,20211229,405745.4936
159915.SZ,20211228,402745.4936
159915.SZ,20211227,399045.4936
159915.SZ,20211224,395445.4936
159915.SZ,20211223,396845.4936
159915.SZ,20211222,398145.4936
159915.SZ,20211221,386845.4936
159915.SZ,20211220,384145.4936
159915.SZ,20211217,384145.4936
159915.SZ,20211216,384945.4936
159915.SZ,20211215,385245.4936
159915.SZ,20211214,387445.4936
159915.SZ,20211213,388145.4936
159915.SZ,20211210,388345.4936
159915.SZ,20211209,389245.4936
159915.SZ,20211208,392245.4936
159915.SZ,20211207,387245.4936
159915.SZ,20211206,386045.4936
159915.SZ,20211203,384245.4936
159915.SZ,20211202,385745.4936
159915.SZ,20211201,384145.4936
159915.SZ,20211130,381845.4936
159915.SZ,20211129,377045.4936
159915.SZ,20211126,376745.4936
159915.SZ,20211125,380145.4936
159915.SZ,20211124,381745.4936
159915.SZ,20211123,383145.4936
159915.SZ,20211122,385145.4936
159915.SZ,20211119,382345.4936
159915.SZ,20211118,381145.4936
159915.SZ,20211117,382845.4936
159915.SZ,20211116,385345.4936
159915.SZ,20211115,385745.4936
159915.SZ,20211112,385345.4936
159915.SZ,20211111,385645.4936
159915.SZ,20211110,386645.4936
159915.SZ,20211109,388745.4936
159915.SZ,20211108,389045.4936
159915.SZ,20211105,389145.4936
