trade_date,sse,chinext,D
20241230,3407.3259,2206.2852,1201.0407
20241231,3351.763,2141.5958,1210.1671999999999
20250102,3262.5607,2060.4422,1202.1185
20250103,3211.4299,2015.9671,1195.4628
20250106,3206.9228,2014.1899,1192.7328999999997
20250107,3229.6439,2028.3582,1201.2857000000001
20250108,3230.1679,2008.4441,1221.7238
20250109,3211.3933,2010.6601,1200.7332000000001
20250110,3168.5238,1975.3048,1193.219
20250113,3160.755,1982.4595,1178.2955000000002
20250114,3240.94,2075.7558,1165.1842000000001
20250115,3227.1167,2037.9335,1189.1832
20250116,3236.032,2051.3507,1184.6813000000002
20250117,3241.8212,2067.2747,1174.5465
20250120,3244.3776,2104.7277,1139.6499
20250121,3242.6226,2112.3901,1130.2325
20250122,3213.6237,2101.0346,1112.5891000000001
20250123,3230.1637,2093.3129,1136.8508000000002
20250124,3252.6264,2121.8391,1130.7873
20250127,3250.6007,2063.8199,1186.7808
20250205,3229.4876,2062.9231,1166.5645
20250206,3270.6594,2120.7451,1149.9143
20250207,3303.6666,2174.3509,1129.3157
20250210,3322.1698,2183.8767,1138.2931000000003
20250211,3318.0569,2152.7324,1165.3245000000002
20250212,3346.3854,2191.7594,1154.6260000000002
20250213,3332.4826,2176.1559,1156.3266999999996
20250214,3346.7242,2215.2984,1131.4258
20250217,3355.8296,2226.6152,1129.2143999999998
20250218,3324.4906,2182.574,1141.9166
20250219,3351.5392,2226.9821,1124.5571
20250220,3350.7833,2225.5838,1125.1995000000002
20250221,3379.1128,2281.5118,1097.6009999999997
20250224,3373.0276,2266.2441,1106.7835
20250225,3346.0398,2240.5887,1105.4511000000002
20250226,3380.2144,2268.2154,1111.9989999999998
20250227,3388.0622,2256.5084,1131.5537999999997
20250228,3320.8973,2170.3919,1150.5054
20250303,3316.9253,2196.5248,1120.4004999999997
20250304,3324.2099,2190.0783,1134.1315999999997
20250305,3341.9649,2190.3624,1151.6025
20250306,3381.0983,2234.689,1146.4093000000003
20250307,3372.5458,2205.3067,1167.2390999999998
20250310,3366.163,2199.8771,1166.2858999999999
20250311,3379.8284,2204.0302,1175.7981999999997
20250312,3371.9235,2191.2678,1180.6556999999998
20250313,3358.7285,2166.0037,1192.7248
20250314,3419.5616,2226.7163,1192.8453
20250317,3426.1285,2215.1266,1211.0018999999998
20250318,3429.7593,2228.6442,1201.1151
20250319,3426.4291,2222.3467,1204.0823999999998
20250320,3408.9482,2200.0321,1208.9161
20250321,3364.8307,2152.2792,1212.5515
20250324,3370.0283,2152.5548,1217.4735
20250325,3369.9763,2145.4786,1224.4977
20250326,3368.6973,2139.9016,1228.7956999999997
20250327,3373.7489,2145.0951,1228.6538
20250328,3351.3068,2128.2092,1223.0976
20250331,3335.7462,2103.6987,1232.0475000000001
20250401,3348.4351,2101.8778,1246.5573
20250402,3350.1266,2104.625,1245.5016
20250403,3342.0077,2065.4026,1276.6051000000002
20250407,3096.5762,1807.2061,1289.3700999999999
20250408,3145.5491,1840.3123,1305.2368000000001
20250409,3186.8099,1858.3561,1328.4538000000002
20250410,3223.6379,1900.5276,1323.1103000000003
20250411,3238.2268,1926.3702,1311.8565999999998
20250414,3262.8075,1932.9127,1329.8947999999998
20250415,3267.6623,1930.3994,1337.2629
20250416,3276.0039,1907.1095,1368.8944000000001
20250417,3280.3412,1908.7764,1371.5647999999999
20250418,3276.7304,1913.9698,1362.7605999999998
20250421,3291.4341,1944.3179,1347.1162
20250422,3299.7571,1928.4315,1371.3256
20250423,3296.3552,1949.1625,1347.1927
20250424,3297.2881,1935.8577,1361.4304000000002
20250425,3295.06,1947.1863,1347.8736999999999
20250428,3288.4147,1934.4567,1353.9579999999999
20250429,3286.6548,1931.9416,1354.7131999999997
20250430,3279.0314,1948.0295,1331.0018999999998
20250506,3316.1135,1986.4092,1329.7042999999999
20250507,3342.6651,1996.51,1346.1551000000002
20250508,3351.9958,2029.4518,1322.544
20250509,3341.9989,2011.7671,1330.2318
20250512,3369.2445,2064.7137,1304.5308
20250513,3374.8707,2062.2609,1312.6097999999997
20250514,3403.9481,2083.1421,1320.806
20250515,3380.8214,2043.2467,1337.5747
20250516,3367.4619,2039.4452,1328.0166999999997
20250519,3367.5829,2032.7561,1334.8267999999998
20250520,3380.478,2048.4587,1332.0193
20250521,3387.5736,2065.39,1322.1836000000003
20250522,3380.1885,2045.5655,1334.6230000000003
20250523,3348.3717,2021.4991,1326.8726000000001
20250526,3346.8388,2005.2587,1341.5801
20250527,3340.687,1991.6431,1349.0439
20250528,3339.9319,1985.383,1354.5489
20250529,3363.4455,2012.5482,1350.8972999999999
20250530,3347.4873,1993.1877,1354.2995999999998
20250603,3361.9755,2002.7005,1359.275
20250604,3376.2029,2024.9335,1351.2694000000001
20250605,3384.0985,2048.615,1335.4835000000003
20250606,3385.3579,2039.4353,1345.9225999999999
20250609,3399.7716,2061.2909,1338.4807
20250610,3384.8163,2037.2707,1347.5456
20250611,3402.3159,2061.8674,1340.4485
20250612,3402.658,2067.1535,1335.5045
20250613,3376.996,2043.8242,1333.1718
20250616,3388.7293,2057.3227,1331.4065999999998
20250617,3387.4049,2049.9433,1337.4616
20250618,3388.8086,2054.7286,1334.08
20250619,3362.1082,2026.817,1335.2912000000001
20250620,3359.8954,2009.8934,1350.002
20250623,3381.5816,2017.6336,1363.948
20250624,3420.566,2064.1346,1356.4314
20250625,3455.9736,2128.3922,1327.5814
20250626,3448.4534,2114.4254,1334.0279999999998
20250627,3424.2267,2124.3446,1299.8821000000003
20250630,3444.4256,2153.0137,1291.4119
20250701,3457.7474,2147.9186,1309.8288000000002
20250702,3454.7924,2123.7189,1331.0735
20250703,3461.1506,2164.0884,1297.0621999999998
20250704,3472.3192,2156.234,1316.0852
20250707,3473.1271,2130.1858,1342.9413
20250708,3497.4753,2181.077,1316.3982999999998
20250709,3493.0495,2184.6745,1308.375
20250710,3509.6818,2189.5773,1320.1045
20250711,3510.1772,2207.0968,1303.0804000000003
20250714,3519.6498,2197.0681,1322.5817000000002
20250715,3504.9988,2235.0492,1269.9496
20250716,3503.7769,2230.1942,1273.5827
20250717,3516.8255,2269.3266,1247.4989
20250718,3534.4827,2277.152,1257.3307
20250721,3559.7912,2296.8833,1262.9079000000002
20250722,3581.8611,2310.856,1271.0050999999999
20250723,3582.298,2310.671,1271.627
20250724,3605.7269,2345.3673,1260.3596000000002
20250725,3593.6553,2340.0557,1253.5996
20250728,3597.9369,2362.5995,1235.3374000000003
20250729,3609.7113,2406.5945,1203.1167999999998
20250730,3615.7167,2367.6835,1248.0331999999999
20250731,3573.2082,2328.313,1244.8952
20250801,3559.9518,2322.6268,1237.3249999999998
20250804,3583.3088,2334.323,1248.9858
20250805,3617.5976,2343.3757,1274.2219
20250806,3633.9949,2358.9547,1275.0402000000004
20250807,3639.6666,2342.8609,1296.8057
20250808,3635.1281,2333.959,1301.1691
20250811,3647.5467,2379.8165,1267.7302
20250812,3665.9177,2409.3983,1256.5194000000001
20250813,3683.4648,2496.5041,1186.9607
20250814,3666.4426,2469.6554,1196.7871999999998
20250815,3696.7705,2534.2187,1162.5518000000002
20250818,3728.0273,2606.2018,1121.8255000000004
20250819,3727.2879,2601.7431,1125.5447999999997
20250820,3766.2104,2607.6534,1158.5569999999998
20250821,3771.0989,2595.4654,1175.6335
20250822,3825.7592,2682.5529,1143.2062999999998
20250825,3883.5617,2762.9906,1120.5711000000001
20250826,3868.382,2742.1268,1126.2552
20250827,3800.3499,2723.1985,1077.1514000000002
20250828,3843.5974,2827.172,1016.4254000000001
20250829,3857.9274,2890.1252,967.8022000000001
20250901,3875.5304,2956.3748,919.1556
20250902,3858.1334,2872.2224,985.9110000000001
20250903,3813.5566,2899.3728,914.1837999999998
20250904,3765.8759,2776.2483,989.6275999999998
20250905,3812.5143,2958.181,854.3332999999998
20250908,3826.8407,2933.2464,893.5943000000002
20250909,3807.2923,2867.9684,939.3238999999999
20250910,3812.2212,2904.2687,907.9524999999999
20250911,3875.3094,3053.7488,821.5606000000002
20250912,3870.5984,3020.4229,850.1754999999998
20250915,3860.5036,3066.1804,794.3231999999998
20250916,3861.8651,3087.0396,774.8254999999999
20250917,3876.3409,3147.3454,728.9955
20250918,3831.6562,3095.8512,735.8049999999998
20250919,3820.0894,3091.0035,729.0859
20250922,3828.5764,3107.8873,720.6891
20250923,3821.8327,3114.553,707.2797
20250924,3853.6422,3185.5709,668.0712999999996
20250925,3853.3021,3235.7648,617.5373
20250926,3828.106,3151.5299,676.5761000000002
20250929,3862.5317,3238.0119,624.5198
20250930,3882.7774,3238.1603,644.6170999999999
20251009,3933.9724,3261.822,672.1504
20251010,3897.0281,3113.2621,783.7660000000001
20251013,3889.5022,3078.7623,810.7399
20251014,3865.2289,2955.9831,909.2458000000001
20251015,3912.2095,3025.8673,886.3422
20251016,3916.228,3037.4423,878.7856999999999
20251017,3839.7553,2935.3698,904.3854999999999
20251020,3863.8926,2993.4549,870.4377
20251021,3916.3322,3083.7157,832.6164999999996
20251022,3913.7576,3059.3192,854.4384
20251023,3922.4101,3062.1626,860.2475
20251024,3950.3115,3171.5687,778.7428
20251027,3996.9445,3234.4546,762.4899
20251028,3988.2239,3229.5754,758.6484999999998
20251029,4016.331,3324.2713,692.0597000000002
20251030,3986.9008,3263.0222,723.8786
20251031,3954.79,3187.5327,767.2572999999998
20251103,3976.5207,3196.8709,779.6498000000001
20251104,3960.186,3134.0895,826.0965000000001
20251105,3969.2483,3166.2312,803.0171
20251106,4007.7599,3224.6238,783.1361000000002
20251107,3997.5557,3208.2057,789.3499999999999
20251110,4018.5972,3178.8272,839.77
20251111,4002.7576,3134.3159,868.4416999999999
20251112,4000.1396,3122.027,878.1125999999999
20251113,4029.5012,3201.7536,827.7476000000001
20251114,3990.4921,3111.507,878.9850999999999
20251117,3972.0348,3105.2034,866.8314
20251118,3939.8131,3069.2196,870.5935
20251119,3946.7424,3076.8452,869.8971999999999
20251120,3931.0512,3042.3406,888.7105999999999
20251121,3834.8908,2920.0778,914.8130000000001
20251124,3836.7655,2929.0429,907.7226
20251125,3870.0228,2980.9335,889.0893000000001
20251126,3864.1844,3044.6945,819.4899
20251127,3875.2594,3031.2956,843.9638
20251128,3888.5962,3052.5871,836.0090999999998
20251201,3914.0061,3092.4985,821.5075999999999
20251202,3897.7116,3071.1487,826.5628999999999
20251203,3877.9996,3036.7864,841.2132000000001
20251204,3875.7933,3067.4842,808.3091
20251205,3902.8076,3109.2974,793.5102000000002
20251208,3924.0778,3190.2688,733.8090000000002
20251209,3909.5216,3209.6031,699.9185000000002
20251210,3900.496,3209.0042,691.4918000000002
20251211,3873.3176,3163.6746,709.643
20251212,3889.3457,3194.3586,694.9870999999998
20251215,3867.9209,3137.8013,730.1196
20251216,3824.8119,3071.7619,753.0500000000002
20251217,3870.2775,3175.9081,694.3694
20251218,3876.3705,3107.0646,769.3058999999998
20251219,3890.4475,3122.238,768.2095000000004
20251222,3917.3638,3191.9849,725.3789000000002
20251223,3919.9786,3205.0108,714.9677999999999
20251224,3940.947,3229.5772,711.3697999999999
20251225,3959.6211,3239.343,720.2781
20251226,3963.6789,3243.8757,719.8031999999998
20251229,3965.2796,3222.6108,742.6687999999999
20251230,3965.1159,3242.9046,722.2112999999999
20251231,3968.8401,3203.1717,765.6684
20260105,4023.4167,3294.5513,728.8654000000001
20260106,4083.6672,3319.2914,764.3757999999998
20260107,4085.7723,3329.6926,756.0797000000002
20260108,4082.9788,3302.3067,780.6720999999998
20260109,4120.426,3327.8127,792.6133000000004
20260112,4165.287,3388.3407,776.9463000000001
20260113,4138.7585,3321.8886,816.8698999999997
20260114,4126.0932,3349.1376,776.9556000000002
20260115,4112.6012,3367.9166,744.6846
20260116,4101.9127,3361.0167,740.8959999999997
20260119,4114.0001,3337.6081,776.3920000000003
20260120,4113.649,3277.979,835.6700000000005
20260121,4116.94,3295.5226,821.4173999999998
20260122,4122.576,3328.6471,793.9288999999999
20260123,4136.1642,3349.5034,786.6608000000001
20260126,4132.6052,3319.1489,813.4562999999998
20260127,4139.9041,3342.5991,797.3049999999998
20260128,4151.2378,3323.5619,827.6758999999997
20260129,4157.9845,3304.5103,853.4741999999997
20260130,4117.9476,3346.3552,771.5924000000005
20260202,4015.7464,3264.1109,751.6354999999999
20260203,4067.7379,3324.8923,742.8456000000001
20260204,4102.202,3311.5148,790.6872000000003
20260205,4075.9167,3260.2783,815.6384000000003
20260206,4065.5834,3236.4643,829.1190999999999
20260209,4123.0897,3332.7695,790.3202000000006
20260210,4128.3731,3320.537,807.8361
20260211,4131.985,3284.7352,847.2497999999996
20260212,4134.0178,3328.0624,805.9553999999998
20260213,4082.0726,3275.9584,806.1142
20260224,4117.4089,3308.2648,809.1441000000004
20260225,4147.2305,3354.819,792.4114999999997
20260226,4146.6311,3344.9823,801.6487999999995
20260227,4162.8815,3310.3049,852.5766000000003
20260302,4182.5909,3294.1611,888.4298000000003
20260303,4122.676,3209.4819,913.1941000000002
20260304,4082.474,3164.3714,918.1026000000002
20260305,4108.567,3216.9393,891.6277
20260306,4124.194,3229.3015,894.8925000000004
20260309,4096.6023,3208.5818,888.0204999999996
20260310,4123.138,3306.1414,816.9966
20260311,4133.4331,3349.5287,783.9044000000004
20260312,4129.1026,3317.5225,811.5801000000001
20260313,4095.4485,3310.2779,785.1705999999999
20260316,4084.7858,3357.0219,727.7638999999999
20260317,4049.9073,3280.0589,769.8483999999999
20260318,4062.9844,3346.3651,716.6192999999998
20260319,4006.5523,3309.1033,697.4489999999996
20260320,3957.0527,3352.1026,604.9501
20260323,3813.2829,3235.2207,578.0622000000003
20260324,3881.2797,3251.5453,629.7343999999998
20260325,3931.8375,3316.9714,614.8661000000002
20260326,3889.0835,3272.488,616.5955000000004
20260327,3913.7238,3295.8804,617.8434000000002
20260330,3923.2869,3273.3551,649.9317999999998
20260331,3891.8605,3184.9524,706.9080999999996
20260401,3948.5521,3247.5229,701.0292
20260402,3919.2852,3172.6494,746.6358
20260403,3880.0967,3149.5962,730.5005000000001
20260407,3890.1645,3160.8157,729.3487999999998
20260408,3994.9975,3347.61,647.3874999999998
20260409,3966.1712,3323.2989,642.8723000000005
20260410,3986.2247,3448.787,537.4377000000004
20260413,3988.558,3476.4396,512.1183999999998
20260414,4026.6256,3558.5273,468.09829999999965
20260415,4027.2095,3514.9604,512.2491
20260416,4055.5468,3626.271,429.2757999999999
20260417,4051.4254,3678.2934,373.13200000000006
20260420,4082.1271,3677.5758,404.5513000000001
20260421,4085.0766,3688.9372,396.1394
20260422,4106.2581,3752.7591,353.4989999999998
20260423,4093.2501,3720.2474,373.0027
20260424,4079.9004,3667.7851,412.11529999999993
20260427,4086.3442,3648.788,437.5562
20260428,4078.6374,3596.7118,481.92560000000003
20260429,4107.5144,3687.1681,420.34630000000016
20260430,4112.1593,3677.1485,435.0108000000005
20260506,4160.1737,3778.1595,382.0142000000001
20260507,4180.0922,3833.0572,347.03499999999985
20260508,4179.9524,3796.1283,383.82410000000027
20260511,4225.0207,3928.9739,296.0468000000001
20260512,4214.4891,3934.882,279.6070999999997
20260513,4242.572,4038.3327,204.23930000000018
20260514,4177.9175,3951.1404,226.77709999999934
20260515,4135.3894,3929.0642,206.32520000000022
20260518,4131.5276,3914.8753,216.6523000000002
20260519,4169.5378,3908.4374,261.10040000000026
20260520,4162.1845,3921.7894,240.39510000000018
20260521,4077.2765,3829.7786,247.49789999999985
20260522,4112.8996,3938.502,174.39759999999978
20260525,4152.5686,4021.1602,131.4083999999998
20260526,4145.373,4043.0658,102.30719999999974
20260527,4093.7266,4045.7731,47.953500000000076
20260528,4098.6358,4125.0749,-26.4390999999996
20260529,4068.5691,4037.951,30.61810000000014
20260601,4057.74,3950.9432,106.79679999999962
20260602,4075.1016,4055.8709,19.23070000000007
20260603,4083.974,4122.987,-39.01299999999992
20260604,4057.7811,4088.884,-31.102899999999863
20260605,4027.7362,3957.935,69.80119999999988
20260608,3959.3378,3811.7854,147.55239999999958
20260609,4010.0307,3961.7493,48.28139999999985
20260610,3993.2258,3854.7935,138.43229999999994
20260611,3987.0147,3811.246,175.76870000000008
20260612,4031.5129,3830.353,201.1599000000001
20260615,4096.4717,4033.5349,62.93679999999995
20260616,4091.8917,4102.9421,-11.050400000000081
20260617,4108.0762,4167.0478,-58.97159999999985
20260618,4090.4813,4252.3903,-161.9090000000001
20260622,4163.0965,4359.392,-196.29550000000017
20260623,4106.2517,4192.1945,-85.9427999999998
20260624,4110.8134,4251.4244,-140.61099999999988
20260625,4120.2806,4371.9891,-251.70849999999973
20260626,4027.2648,4194.2089,-166.9440999999997
20260629,4073.9017,4216.6985,-142.79680000000053
20260630,4094.3972,4342.7123,-248.31510000000026
20260701,4112.4453,4260.7208,-148.27549999999974
20260702,4028.9038,4017.2735,11.630300000000261
20260703,4043.6432,4019.9341,23.709100000000035
20260706,4041.2382,3948.86,92.37819999999965
20260707,3990.2353,3911.9075,78.32780000000002
20260708,3970.8797,3845.3513,125.52840000000015
20260709,4036.5879,4018.1744,18.413500000000113
20260710,3996.1616,3842.7314,153.4301999999998
20260713,3913.794,3723.5166,190.27739999999994
20260714,3967.1262,3851.1372,115.98900000000003
20260715,3955.5781,3804.7038,150.8743000000004
20260716,3882.4126,3692.4573,189.95530000000008
20260717,3764.1547,3428.6298,335.5248999999999
20260720,3796.2814,3443.1015,353.17989999999963
20260721,3864.3671,3685.9684,178.39869999999974
20260722,3867.0336,3566.7323,300.3013000000001
20260723,3876.7774,3575.5202,301.2572
20260724,3814.1978,3480.8702,333.3276000000001
20260727,3858.245,3590.7872,267.4577999999997
20260728,3813.3146,3327.0298,486.28480000000036
