code,trade_date,close
512100.SH,20181205,0.576
512100.SH,20181204,0.581
512100.SH,20181203,0.574
512100.SH,20181130,0.557
512100.SH,20181129,0.553
512100.SH,20181128,0.566
512100.SH,20181127,0.56
512100.SH,20181126,0.555
512100.SH,20181123,0.554
512100.SH,20181122,0.581
512100.SH,20181121,0.58
512100.SH,20181120,0.576
512100.SH,20181119,0.592
512100.SH,20181116,0.589
512100.SH,20181115,0.583
512100.SH,20181114,0.574
512100.SH,20181113,0.574
512100.SH,20181112,0.562
512100.SH,20181109,0.546
512100.SH,20181108,0.546
512100.SH,20181107,0.55
512100.SH,20181106,0.552
512100.SH,20181105,0.55
512100.SH,20181102,0.547
512100.SH,20181101,0.53
512100.SH,20181031,0.526
512100.SH,20181030,0.52
512100.SH,20181029,0.514
512100.SH,20181026,0.521
512100.SH,20181025,0.52
512100.SH,20181024,0.524
512100.SH,20181023,0.525
512100.SH,20181022,0.536
512100.SH,20181019,0.508
512100.SH,20181018,0.504
512100.SH,20181017,0.515
512100.SH,20181016,0.51
512100.SH,20181015,0.522
512100.SH,20181012,0.53
512100.SH,20181011,0.533
512100.SH,20181010,0.575
512100.SH,20181009,0.576
512100.SH,20181008,0.576
512100.SH,20180928,0.597
512100.SH,20180927,0.592
512100.SH,20180926,0.599
512100.SH,20180925,0.599
512100.SH,20180921,0.6
512100.SH,20180920,0.592
512100.SH,20180919,0.593
512100.SH,20180918,0.587
512100.SH,20180917,0.578
512100.SH,20180914,0.587
512100.SH,20180913,0.593
512100.SH,20180912,0.589
512100.SH,20180911,0.589
512100.SH,20180910,0.595
512100.SH,20180907,0.601
512100.SH,20180906,0.598
512100.SH,20180905,0.601
512100.SH,20180904,0.611
512100.SH,20180903,0.603
512100.SH,20180831,0.603
512100.SH,20180830,0.612
512100.SH,20180829,0.622
512100.SH,20180828,0.625
512100.SH,20180827,0.626
512100.SH,20180824,0.611
512100.SH,20180823,0.614
512100.SH,20180822,0.611
512100.SH,20180821,0.616
512100.SH,20180820,0.609
512100.SH,20180817,0.607
512100.SH,20180816,0.618
512100.SH,20180815,0.626
512100.SH,20180814,0.639
512100.SH,20180813,0.639
512100.SH,20180810,0.636
512100.SH,20180809,0.632
512100.SH,20180808,0.618
512100.SH,20180807,0.627
512100.SH,20180806,0.614
512100.SH,20180803,0.628
512100.SH,20180802,0.634
512100.SH,20180801,0.651
512100.SH,20180731,0.661
512100.SH,20180730,0.659
512100.SH,20180727,0.67
512100.SH,20180726,0.674
512100.SH,20180725,0.677
512100.SH,20180724,0.677
512100.SH,20180723,0.666
512100.SH,20180720,0.659
512100.SH,20180719,0.654
512100.SH,20180718,0.662
512100.SH,20180717,0.665
512100.SH,20180716,0.662
512100.SH,20180713,0.663
512100.SH,20180712,0.659
512100.SH,20180711,0.642
512100.SH,20180710,0.658
512100.SH,20180709,0.652
512100.SH,20180706,0.64
512100.SH,20180705,0.641
512100.SH,20180704,0.655
512100.SH,20180703,0.665
512100.SH,20180702,0.658
512100.SH,20180629,0.669
512100.SH,20180628,0.648
512100.SH,20180627,0.655
512100.SH,20180626,0.66
512100.SH,20180625,0.655
512100.SH,20180622,0.658
512100.SH,20180621,0.649
512100.SH,20180620,0.664
512100.SH,20180619,0.654
512100.SH,20180615,0.705
512100.SH,20180614,0.72
512100.SH,20180613,0.724
512100.SH,20180612,0.734
512100.SH,20180611,0.731
512100.SH,20180608,0.735
512100.SH,20180607,0.744
512100.SH,20180606,0.746
512100.SH,20180605,0.748
512100.SH,20180604,0.741
512100.SH,20180601,0.74
512100.SH,20180531,0.748
512100.SH,20180530,0.738
512100.SH,20180529,0.761
512100.SH,20180528,0.766
512100.SH,20180525,0.772
512100.SH,20180524,0.782
512100.SH,20180523,0.785
512100.SH,20180522,0.792
512100.SH,20180521,0.788
512100.SH,20180518,0.781
512100.SH,20180517,0.778
512100.SH,20180516,0.781
512100.SH,20180515,0.785
512100.SH,20180514,0.777
512100.SH,20180511,0.784
512100.SH,20180510,0.79
512100.SH,20180509,0.785
512100.SH,20180508,0.786
512100.SH,20180507,0.783
512100.SH,20180504,0.771
512100.SH,20180503,0.771
512100.SH,20180502,0.765
512100.SH,20180427,0.766
512100.SH,20180426,0.768
512100.SH,20180425,0.78
512100.SH,20180424,0.778
512100.SH,20180423,0.762
512100.SH,20180420,0.771
512100.SH,20180419,0.786
512100.SH,20180418,0.784
512100.SH,20180417,0.773
512100.SH,20180416,0.79
512100.SH,20180413,0.79
512100.SH,20180412,0.792
512100.SH,20180411,0.796
512100.SH,20180410,0.79
512100.SH,20180409,0.789
512100.SH,20180404,0.789
512100.SH,20180403,0.794
512100.SH,20180402,0.803
512100.SH,20180330,0.799
512100.SH,20180329,0.787
512100.SH,20180328,0.781
512100.SH,20180327,0.787
512100.SH,20180326,0.764
512100.SH,20180323,0.754
512100.SH,20180322,0.794
512100.SH,20180321,0.796
512100.SH,20180320,0.8
512100.SH,20180319,0.801
512100.SH,20180316,0.801
512100.SH,20180315,0.8
512100.SH,20180314,0.801
512100.SH,20180313,0.811
512100.SH,20180312,0.815
512100.SH,20180309,0.805
512100.SH,20180308,0.79
512100.SH,20180307,0.785
512100.SH,20180306,0.791
512100.SH,20180305,0.783
512100.SH,20180302,0.779
512100.SH,20180301,0.782
512100.SH,20180228,0.771
512100.SH,20180227,0.77
512100.SH,20180226,0.765
512100.SH,20180223,0.747
512100.SH,20180222,0.746
512100.SH,20180214,0.735
512100.SH,20180213,0.733
512100.SH,20180212,0.731
512100.SH,20180209,0.71
512100.SH,20180208,0.733
512100.SH,20180207,0.723
512100.SH,20180206,0.723
512100.SH,20180205,0.759
512100.SH,20180202,0.761
512100.SH,20180201,0.766
512100.SH,20180131,0.797
512100.SH,20180130,0.817
512100.SH,20180129,0.819
512100.SH,20180126,0.828
512100.SH,20180125,0.83
512100.SH,20180124,0.832
512100.SH,20180123,0.822
512100.SH,20180122,0.823
512100.SH,20180119,0.811
512100.SH,20180118,0.814
512100.SH,20180117,0.814
512100.SH,20180116,0.815
512100.SH,20180115,0.813
512100.SH,20180112,0.836
512100.SH,20180111,0.84
512100.SH,20180110,0.835
512100.SH,20180109,0.839
512100.SH,20180108,0.84
512100.SH,20180105,0.839
512100.SH,20180104,0.838
512100.SH,20180103,0.838
512100.SH,20180102,0.831
512100.SH,20251231,3.079
512100.SH,20251230,3.08
512100.SH,20251229,3.077
512100.SH,20251226,3.082
512100.SH,20251225,3.071
512100.SH,20251224,3.045
512100.SH,20251223,2.998
512100.SH,20251222,3.001
512100.SH,20251219,2.974
512100.SH,20251218,2.949
512100.SH,20251217,2.955
512100.SH,20251216,2.916
512100.SH,20251215,2.967
512100.SH,20251212,2.988
512100.SH,20251211,2.968
512100.SH,20251210,2.999
512100.SH,20251209,2.987
512100.SH,20251208,3.004
512100.SH,20251205,2.978
512100.SH,20251204,2.938
512100.SH,20251203,2.935
512100.SH,20251202,2.962
512100.SH,20251201,2.987
512100.SH,20251128,2.967
512100.SH,20251127,2.936
512100.SH,20251126,2.933
512100.SH,20251125,2.933
512100.SH,20251124,2.895
512100.SH,20251121,2.862
512100.SH,20251120,2.973
512100.SH,20251119,2.992
512100.SH,20251118,3.018
512100.SH,20251117,3.042
512100.SH,20251114,3.035
512100.SH,20251113,3.076
512100.SH,20251112,3.034
512100.SH,20251111,3.052
512100.SH,20251110,3.059
512100.SH,20251107,3.055
512100.SH,20251106,3.057
512100.SH,20251105,3.023
512100.SH,20251104,3.008
512100.SH,20251103,3.049
512100.SH,20251031,3.037
512100.SH,20251030,3.035
512100.SH,20251029,3.066
512100.SH,20251028,3.025
512100.SH,20251027,3.03
512100.SH,20251024,3.008
512100.SH,20251023,2.96
512100.SH,20251022,2.958
512100.SH,20251021,2.968
512100.SH,20251020,2.927
512100.SH,20251017,2.909
512100.SH,20251016,2.995
512100.SH,20251015,3.026
512100.SH,20251014,2.985
512100.SH,20251013,3.039
512100.SH,20251010,3.048
512100.SH,20251009,3.089
512100.SH,20250930,3.063
512100.SH,20250929,3.032
512100.SH,20250926,2.995
512100.SH,20250925,3.036
512100.SH,20250924,3.047
512100.SH,20250923,2.995
512100.SH,20250922,3.031
512100.SH,20250919,3.006
512100.SH,20250918,3.017
512100.SH,20250917,3.056
512100.SH,20250916,3.029
512100.SH,20250915,2.997
512100.SH,20250912,3.0
512100.SH,20250911,2.999
512100.SH,20250910,2.921
512100.SH,20250909,2.919
512100.SH,20250908,2.953
512100.SH,20250905,2.929
512100.SH,20250904,2.846
512100.SH,20250903,2.914
512100.SH,20250902,2.959
512100.SH,20250901,3.038
512100.SH,20250829,3.006
512100.SH,20250828,3.009
512100.SH,20250827,2.968
512100.SH,20250826,3.021
512100.SH,20250825,3.021
512100.SH,20250822,2.982
512100.SH,20250821,2.931
512100.SH,20250820,2.958
512100.SH,20250819,2.925
512100.SH,20250818,2.923
512100.SH,20250815,2.881
512100.SH,20250814,2.823
512100.SH,20250813,2.854
512100.SH,20250812,2.813
512100.SH,20250811,2.803
512100.SH,20250808,2.763
512100.SH,20250807,2.772
512100.SH,20250806,2.771
512100.SH,20250805,2.742
512100.SH,20250804,2.726
512100.SH,20250801,2.693
512100.SH,20250731,2.695
512100.SH,20250730,2.714
512100.SH,20250729,2.739
512100.SH,20250728,2.716
512100.SH,20250725,2.708
512100.SH,20250724,2.71
512100.SH,20250723,2.674
512100.SH,20250722,2.684
512100.SH,20250721,2.668
512100.SH,20250718,2.646
512100.SH,20250717,2.64
512100.SH,20250716,2.609
512100.SH,20250715,2.598
512100.SH,20250714,2.607
512100.SH,20250711,2.609
512100.SH,20250710,2.583
512100.SH,20250709,2.578
512100.SH,20250708,2.586
512100.SH,20250707,2.55
512100.SH,20250704,2.547
512100.SH,20250703,2.557
512100.SH,20250702,2.546
512100.SH,20250701,2.569
512100.SH,20250630,2.562
512100.SH,20250627,2.529
512100.SH,20250626,2.52
512100.SH,20250625,2.531
512100.SH,20250624,2.494
512100.SH,20250623,2.448
512100.SH,20250620,2.417
512100.SH,20250619,2.437
512100.SH,20250618,2.467
512100.SH,20250617,2.47
512100.SH,20250616,2.473
512100.SH,20250613,2.459
512100.SH,20250612,2.491
512100.SH,20250611,2.487
512100.SH,20250610,2.476
512100.SH,20250609,2.498
512100.SH,20250606,2.473
512100.SH,20250605,2.478
512100.SH,20250604,2.458
512100.SH,20250603,2.436
512100.SH,20250530,2.423
512100.SH,20250529,2.446
512100.SH,20250528,2.403
512100.SH,20250527,2.409
512100.SH,20250526,2.416
512100.SH,20250523,2.402
512100.SH,20250522,2.433
512100.SH,20250521,2.457
512100.SH,20250520,2.463
512100.SH,20250519,2.443
512100.SH,20250516,2.432
512100.SH,20250515,2.428
512100.SH,20250514,2.468
512100.SH,20250513,2.462
512100.SH,20250512,2.471
512100.SH,20250509,2.437
512100.SH,20250508,2.466
512100.SH,20250507,2.444
512100.SH,20250506,2.442
512100.SH,20250430,2.381
512100.SH,20250429,2.363
512100.SH,20250428,2.351
512100.SH,20250425,2.376
512100.SH,20250424,2.371
512100.SH,20250423,2.394
512100.SH,20250422,2.38
512100.SH,20250421,2.38
512100.SH,20250418,2.332
512100.SH,20250417,2.336
512100.SH,20250416,2.335
512100.SH,20250415,2.365
512100.SH,20250414,2.374
512100.SH,20250411,2.343
512100.SH,20250410,2.313
512100.SH,20250409,2.258
512100.SH,20250408,2.219
512100.SH,20250407,2.234
512100.SH,20250403,2.482
512100.SH,20250402,2.511
512100.SH,20250401,2.503
512100.SH,20250331,2.492
512100.SH,20250328,2.507
512100.SH,20250327,2.533
512100.SH,20250326,2.533
512100.SH,20250325,2.525
512100.SH,20250324,2.542
512100.SH,20250321,2.562
512100.SH,20250320,2.616
512100.SH,20250319,2.627
512100.SH,20250318,2.645
512100.SH,20250317,2.634
512100.SH,20250314,2.631
512100.SH,20250313,2.588
512100.SH,20250312,2.628
512100.SH,20250311,2.624
512100.SH,20250310,2.606
512100.SH,20250307,2.603
512100.SH,20250306,2.614
512100.SH,20250305,2.558
512100.SH,20250304,2.541
512100.SH,20250303,2.508
512100.SH,20250228,2.511
512100.SH,20250227,2.6
512100.SH,20250226,2.614
512100.SH,20250225,2.574
512100.SH,20250224,2.585
512100.SH,20250221,2.581
512100.SH,20250220,2.533
512100.SH,20250219,2.516
512100.SH,20250218,2.461
512100.SH,20250217,2.511
512100.SH,20250214,2.5
512100.SH,20250213,2.491
512100.SH,20250212,2.515
512100.SH,20250211,2.478
512100.SH,20250210,2.483
512100.SH,20250207,2.455
512100.SH,20250206,2.415
512100.SH,20250205,2.352
512100.SH,20250127,2.336
512100.SH,20250124,2.38
512100.SH,20250123,2.333
512100.SH,20250122,2.345
512100.SH,20250121,2.364
512100.SH,20250120,2.349
512100.SH,20250117,2.336
512100.SH,20250116,2.319
512100.SH,20250115,2.309
512100.SH,20250114,2.364
512100.SH,20250113,2.26
512100.SH,20250110,2.255
512100.SH,20250109,2.304
512100.SH,20250108,2.299
512100.SH,20250107,2.31
512100.SH,20250106,2.277
512100.SH,20250103,2.29
512100.SH,20250102,2.355
512100.SH,20241231,2.42
512100.SH,20241230,2.5
512100.SH,20241227,2.507
512100.SH,20241226,2.503
512100.SH,20241225,2.479
512100.SH,20241224,2.504
512100.SH,20241223,2.477
512100.SH,20241220,2.549
512100.SH,20241219,2.524
512100.SH,20241218,2.517
512100.SH,20241217,2.497
512100.SH,20241216,2.552
512100.SH,20241213,2.585
512100.SH,20241212,2.637
512100.SH,20241211,2.617
512100.SH,20241210,2.584
512100.SH,20241209,2.557
512100.SH,20241206,2.58
512100.SH,20241205,2.552
512100.SH,20241204,2.523
512100.SH,20241203,2.557
512100.SH,20241202,2.564
512100.SH,20241129,2.513
512100.SH,20241128,2.472
512100.SH,20241127,2.486
512100.SH,20241126,2.426
512100.SH,20241125,2.458
512100.SH,20241122,2.447
512100.SH,20241121,2.543
512100.SH,20241120,2.537
512100.SH,20241119,2.491
512100.SH,20241118,2.43
512100.SH,20241115,2.489
512100.SH,20241114,2.549
512100.SH,20241113,2.626
512100.SH,20241112,2.641
512100.SH,20241111,2.668
512100.SH,20241108,2.607
512100.SH,20241107,2.605
512100.SH,20241106,2.557
512100.SH,20241105,2.549
512100.SH,20241104,2.466
512100.SH,20241101,2.411
512100.SH,20241031,2.483
512100.SH,20241030,2.447
512100.SH,20241029,2.433
512100.SH,20241028,2.47
512100.SH,20241025,2.437
512100.SH,20241024,2.382
512100.SH,20241023,2.398
512100.SH,20241022,2.392
512100.SH,20241021,2.379
512100.SH,20241018,2.337
512100.SH,20241017,2.235
512100.SH,20241016,2.244
512100.SH,20241015,2.236
512100.SH,20241014,2.283
512100.SH,20241011,2.203
512100.SH,20241010,2.295
512100.SH,20241009,2.324
512100.SH,20241008,2.529
512100.SH,20240930,2.389
512100.SH,20240927,2.172
512100.SH,20240926,1.994
512100.SH,20240925,1.905
512100.SH,20240924,1.892
512100.SH,20240923,1.816
512100.SH,20240920,1.814
512100.SH,20240919,1.824
512100.SH,20240918,1.789
512100.SH,20240913,1.797
512100.SH,20240912,1.819
512100.SH,20240911,1.825
512100.SH,20240910,1.826
512100.SH,20240909,1.82
512100.SH,20240906,1.835
512100.SH,20240905,1.866
512100.SH,20240904,1.851
512100.SH,20240903,1.858
512100.SH,20240902,1.842
512100.SH,20240830,1.882
512100.SH,20240829,1.847
512100.SH,20240828,1.817
512100.SH,20240827,1.815
512100.SH,20240826,1.835
512100.SH,20240823,1.828
512100.SH,20240822,1.827
512100.SH,20240821,1.85
512100.SH,20240820,1.86
512100.SH,20240819,1.893
512100.SH,20240816,1.889
512100.SH,20240815,1.904
512100.SH,20240814,1.887
512100.SH,20240813,1.906
512100.SH,20240812,1.901
512100.SH,20240809,1.908
512100.SH,20240808,1.927
512100.SH,20240807,1.925
512100.SH,20240806,1.927
512100.SH,20240805,1.901
512100.SH,20240802,1.953
512100.SH,20240801,1.98
512100.SH,20240731,1.993
512100.SH,20240730,1.909
512100.SH,20240729,1.901
512100.SH,20240726,1.91
512100.SH,20240725,1.88
512100.SH,20240724,1.878
512100.SH,20240723,1.904
512100.SH,20240722,1.958
512100.SH,20240719,1.955
512100.SH,20240718,1.954
512100.SH,20240717,1.949
512100.SH,20240716,1.962
512100.SH,20240715,1.957
512100.SH,20240712,1.978
512100.SH,20240711,1.986
512100.SH,20240710,1.937
512100.SH,20240709,1.946
512100.SH,20240708,1.905
512100.SH,20240705,1.951
512100.SH,20240704,1.932
512100.SH,20240703,1.971
512100.SH,20240702,1.987
512100.SH,20240701,2.001
512100.SH,20240628,1.983
512100.SH,20240627,1.973
512100.SH,20240626,2.022
512100.SH,20240625,1.964
512100.SH,20240624,1.98
512100.SH,20240621,2.046
512100.SH,20240620,2.049
512100.SH,20240619,2.087
512100.SH,20240618,2.115
512100.SH,20240617,2.096
512100.SH,20240614,2.099
512100.SH,20240613,2.093
512100.SH,20240612,2.106
512100.SH,20240611,2.1
512100.SH,20240607,2.081
512100.SH,20240606,2.073
512100.SH,20240605,2.117
512100.SH,20240604,2.143
512100.SH,20240603,2.129
512100.SH,20240531,2.158
512100.SH,20240530,2.152
512100.SH,20240529,2.153
512100.SH,20240528,2.154
512100.SH,20240527,2.179
512100.SH,20240524,2.154
512100.SH,20240523,2.18
512100.SH,20240522,2.228
512100.SH,20240521,2.225
512100.SH,20240520,2.248
512100.SH,20240517,2.24
512100.SH,20240516,2.204
512100.SH,20240515,2.209
512100.SH,20240514,2.229
512100.SH,20240513,2.219
512100.SH,20240510,2.24
512100.SH,20240509,2.26
512100.SH,20240508,2.221
512100.SH,20240507,2.257
512100.SH,20240506,2.248
512100.SH,20240430,2.207
512100.SH,20240429,2.23
512100.SH,20240426,2.177
512100.SH,20240425,2.133
512100.SH,20240424,2.134
512100.SH,20240423,2.095
512100.SH,20240422,2.109
512100.SH,20240419,2.113
512100.SH,20240418,2.123
512100.SH,20240417,2.126
512100.SH,20240416,2.034
512100.SH,20240415,2.125
512100.SH,20240412,2.144
512100.SH,20240411,2.162
512100.SH,20240410,2.157
512100.SH,20240409,2.196
512100.SH,20240408,2.168
512100.SH,20240403,2.214
512100.SH,20240402,2.221
512100.SH,20240401,2.233
512100.SH,20240329,2.187
512100.SH,20240328,2.164
512100.SH,20240327,2.115
512100.SH,20240326,2.186
512100.SH,20240325,2.196
512100.SH,20240322,2.246
512100.SH,20240321,2.272
512100.SH,20240320,2.273
512100.SH,20240319,2.253
512100.SH,20240318,2.275
512100.SH,20240315,2.238
512100.SH,20240314,2.204
512100.SH,20240313,2.217
512100.SH,20240312,2.21
512100.SH,20240311,2.2
512100.SH,20240308,2.157
512100.SH,20240307,2.129
512100.SH,20240306,2.161
512100.SH,20240305,2.163
512100.SH,20240304,2.179
512100.SH,20240301,2.175
512100.SH,20240229,2.151
512100.SH,20240228,2.068
512100.SH,20240227,2.173
512100.SH,20240226,2.109
512100.SH,20240223,2.105
512100.SH,20240222,2.07
512100.SH,20240221,2.035
512100.SH,20240220,2.025
512100.SH,20240219,2.02
512100.SH,20240208,2.017
512100.SH,20240207,1.938
512100.SH,20240206,1.855
512100.SH,20240205,1.737
512100.SH,20240202,1.849
512100.SH,20240201,1.914
512100.SH,20240131,1.931
512100.SH,20240130,2.005
512100.SH,20240129,2.062
512100.SH,20240126,2.12
512100.SH,20240125,2.147
512100.SH,20240124,2.076
512100.SH,20240123,2.044
512100.SH,20240122,2.018
512100.SH,20240119,2.135
512100.SH,20240118,2.162
512100.SH,20240117,2.168
512100.SH,20240116,2.23
512100.SH,20240115,2.236
512100.SH,20240112,2.243
512100.SH,20240111,2.262
512100.SH,20240110,2.218
512100.SH,20240109,2.233
512100.SH,20240108,2.233
512100.SH,20240105,2.292
512100.SH,20240104,2.329
512100.SH,20240103,2.343
512100.SH,20240102,2.354
512100.SH,20231229,2.374
512100.SH,20231228,2.34
512100.SH,20231227,2.293
512100.SH,20231226,2.28
512100.SH,20231225,2.31
512100.SH,20231222,2.314
512100.SH,20231221,2.334
512100.SH,20231220,2.322
512100.SH,20231219,2.364
512100.SH,20231218,2.362
512100.SH,20231215,2.4
512100.SH,20231214,2.417
512100.SH,20231213,2.425
512100.SH,20231212,2.448
512100.SH,20231211,2.442
512100.SH,20231208,2.417
512100.SH,20231207,2.422
512100.SH,20231206,2.424
512100.SH,20231205,2.414
512100.SH,20231204,2.458
512100.SH,20231201,2.469
512100.SH,20231130,2.446
512100.SH,20231129,2.462
512100.SH,20231128,2.469
512100.SH,20231127,2.46
512100.SH,20231124,2.459
512100.SH,20231123,2.494
512100.SH,20231122,2.47
512100.SH,20231121,2.497
512100.SH,20231120,2.515
512100.SH,20231117,2.498
512100.SH,20231116,2.471
512100.SH,20231115,2.497
512100.SH,20231114,2.487
512100.SH,20231113,2.474
512100.SH,20231110,2.449
512100.SH,20231109,2.453
512100.SH,20231108,2.469
512100.SH,20231107,2.459
512100.SH,20231106,2.451
512100.SH,20231103,2.402
512100.SH,20231102,2.372
512100.SH,20231101,2.398
512100.SH,20231031,2.401
512100.SH,20231030,2.414
512100.SH,20231027,2.383
512100.SH,20231026,2.339
512100.SH,20231025,2.323
512100.SH,20231024,2.297
512100.SH,20231023,2.268
512100.SH,20231020,2.327
512100.SH,20231019,2.353
512100.SH,20231018,2.378
512100.SH,20231017,2.418
512100.SH,20231016,2.422
512100.SH,20231013,2.449
512100.SH,20231012,2.454
512100.SH,20231011,2.436
512100.SH,20231010,2.431
512100.SH,20231009,2.439
512100.SH,20230928,2.449
512100.SH,20230927,2.431
512100.SH,20230926,2.416
512100.SH,20230925,2.426
512100.SH,20230922,2.439
512100.SH,20230921,2.391
512100.SH,20230920,2.409
512100.SH,20230919,2.431
512100.SH,20230918,2.449
512100.SH,20230915,2.447
512100.SH,20230914,2.446
512100.SH,20230913,2.455
512100.SH,20230912,2.487
512100.SH,20230911,2.489
512100.SH,20230908,2.453
512100.SH,20230907,2.448
512100.SH,20230906,2.49
512100.SH,20230905,2.481
512100.SH,20230904,2.495
512100.SH,20230901,2.458
512100.SH,20230831,2.46
512100.SH,20230830,2.467
512100.SH,20230829,2.455
512100.SH,20230828,2.383
512100.SH,20230825,2.368
512100.SH,20230824,2.407
512100.SH,20230823,2.405
512100.SH,20230822,2.451
512100.SH,20230821,2.436
512100.SH,20230818,2.463
512100.SH,20230817,2.512
512100.SH,20230816,2.491
512100.SH,20230815,2.523
512100.SH,20230814,2.542
512100.SH,20230811,2.536
512100.SH,20230810,2.583
512100.SH,20230809,2.585
512100.SH,20230808,2.605
512100.SH,20230807,2.616
512100.SH,20230804,2.628
512100.SH,20230803,2.613
512100.SH,20230802,2.611
512100.SH,20230801,2.616
512100.SH,20230731,2.62
512100.SH,20230728,2.603
512100.SH,20230727,2.581
512100.SH,20230726,2.601
512100.SH,20230725,2.613
512100.SH,20230724,2.572
512100.SH,20230721,2.578
512100.SH,20230720,2.581
512100.SH,20230719,2.614
512100.SH,20230718,2.62
512100.SH,20230717,2.622
512100.SH,20230714,2.631
512100.SH,20230713,2.634
512100.SH,20230712,2.609
512100.SH,20230711,2.647
512100.SH,20230710,2.626
512100.SH,20230707,2.625
512100.SH,20230706,2.636
512100.SH,20230705,2.645
512100.SH,20230704,2.665
512100.SH,20230703,2.653
512100.SH,20230630,2.659
512100.SH,20230629,2.618
512100.SH,20230628,2.607
512100.SH,20230627,2.611
512100.SH,20230626,2.586
512100.SH,20230621,2.633
512100.SH,20230620,2.686
512100.SH,20230619,2.683
512100.SH,20230616,2.674
512100.SH,20230615,2.651
512100.SH,20230614,2.636
512100.SH,20230613,2.627
512100.SH,20230612,2.616
512100.SH,20230609,2.604
512100.SH,20230608,2.586
512100.SH,20230607,2.598
512100.SH,20230606,2.598
512100.SH,20230605,2.654
512100.SH,20230602,2.653
512100.SH,20230601,2.635
512100.SH,20230531,2.629
512100.SH,20230530,2.628
512100.SH,20230529,2.617
512100.SH,20230526,2.622
512100.SH,20230525,2.599
512100.SH,20230524,2.604
512100.SH,20230523,2.61
512100.SH,20230522,2.635
512100.SH,20230519,2.64
512100.SH,20230518,2.629
512100.SH,20230517,2.617
512100.SH,20230516,2.604
512100.SH,20230515,2.628
512100.SH,20230512,2.61
512100.SH,20230511,2.643
512100.SH,20230510,2.645
512100.SH,20230509,2.64
512100.SH,20230508,2.672
512100.SH,20230505,2.656
512100.SH,20230504,2.685
512100.SH,20230428,2.692
512100.SH,20230427,2.652
512100.SH,20230426,2.646
512100.SH,20230425,2.638
512100.SH,20230424,2.686
512100.SH,20230421,2.708
512100.SH,20230420,2.778
512100.SH,20230419,2.778
512100.SH,20230418,2.79
512100.SH,20230417,2.801
512100.SH,20230414,2.799
512100.SH,20230413,2.782
512100.SH,20230412,2.799
512100.SH,20230411,2.784
512100.SH,20230410,2.783
512100.SH,20230407,2.808
512100.SH,20230406,2.784
512100.SH,20230404,2.775
512100.SH,20230403,2.779
512100.SH,20230331,2.742
512100.SH,20230330,2.72
512100.SH,20230329,2.718
512100.SH,20230328,2.728
512100.SH,20230327,2.743
512100.SH,20230324,2.739
512100.SH,20230323,2.737
512100.SH,20230322,2.727
512100.SH,20230321,2.716
512100.SH,20230320,2.682
512100.SH,20230317,2.693
512100.SH,20230316,2.673
512100.SH,20230315,2.714
512100.SH,20230314,2.701
512100.SH,20230313,2.726
512100.SH,20230310,2.713
512100.SH,20230309,2.753
512100.SH,20230308,2.746
512100.SH,20230307,2.738
512100.SH,20230306,2.788
512100.SH,20230303,2.779
512100.SH,20230302,2.783
512100.SH,20230301,2.796
512100.SH,20230228,2.776
512100.SH,20230227,2.754
512100.SH,20230224,2.772
512100.SH,20230223,2.782
512100.SH,20230222,2.795
512100.SH,20230221,2.787
512100.SH,20230220,2.774
512100.SH,20230217,2.742
512100.SH,20230216,2.767
512100.SH,20230215,2.817
512100.SH,20230214,2.818
512100.SH,20230213,2.812
512100.SH,20230210,2.786
512100.SH,20230209,2.8
512100.SH,20230208,2.745
512100.SH,20230207,2.764
512100.SH,20230206,2.756
512100.SH,20230203,2.762
512100.SH,20230202,2.765
512100.SH,20230201,2.761
512100.SH,20230131,2.717
512100.SH,20230130,2.708
512100.SH,20230120,2.697
512100.SH,20230119,2.672
512100.SH,20230118,2.641
512100.SH,20230117,2.633
512100.SH,20230116,2.636
512100.SH,20230113,2.608
512100.SH,20230112,2.592
512100.SH,20230111,2.592
512100.SH,20230110,2.611
512100.SH,20230109,2.607
512100.SH,20230106,2.595
512100.SH,20230105,2.591
512100.SH,20230104,2.564
512100.SH,20230103,2.564
512100.SH,20221230,2.507
512100.SH,20221229,2.502
512100.SH,20221228,2.507
512100.SH,20221227,2.524
512100.SH,20221226,2.504
512100.SH,20221223,2.46
512100.SH,20221222,2.478
512100.SH,20221221,2.517
512100.SH,20221220,2.531
512100.SH,20221219,2.558
512100.SH,20221216,2.61
512100.SH,20221215,2.633
512100.SH,20221214,2.624
512100.SH,20221213,2.639
512100.SH,20221212,2.659
512100.SH,20221209,2.669
512100.SH,20221208,2.662
512100.SH,20221207,2.674
512100.SH,20221206,2.676
512100.SH,20221205,2.679
512100.SH,20221202,2.666
512100.SH,20221201,2.658
512100.SH,20221130,2.631
512100.SH,20221129,2.634
512100.SH,20221128,2.594
512100.SH,20221125,2.604
512100.SH,20221124,2.63
512100.SH,20221123,2.627
512100.SH,20221122,2.633
512100.SH,20221121,2.671
512100.SH,20221118,2.66
512100.SH,20221117,2.682
512100.SH,20221116,2.676
512100.SH,20221115,2.696
512100.SH,20221114,2.634
512100.SH,20221111,2.652
512100.SH,20221110,2.642
512100.SH,20221109,2.667
512100.SH,20221108,2.679
512100.SH,20221107,2.68
512100.SH,20221104,2.691
512100.SH,20221103,2.622
512100.SH,20221102,2.609
512100.SH,20221101,2.584
512100.SH,20221031,2.516
512100.SH,20221028,2.49
